num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,5.0,20.0,1,,,,
,5.0,,,35,6.225,5.623,0
,5.0,,,28,6.358,4.404,0
,5.0,,,35,6.552,5.342,0
,5.0,,,25,6.593,3.792,0
4,5.0,20.0,2,,,,
,5.0,,,80,18.768,4.263,0
,5.0,,,82,18.85,4.35,0
,5.0,,,94,18.846,4.988,0
,5.0,,,96,18.914,5.076,0
4,5.0,20.0,3,,,,
,5.0,,,156,28.328,5.507,0
,5.0,,,150,28.556,5.253,0
,5.0,,,144,28.564,5.041,0
4,5.0,20.0,2,,,,
,5.0,,,140,29.998,4.667,2
,5.0,,,315,59.279,5.314,0
,5.0,,,288,59.32,4.855,0
,5.0,,,285,59.334,4.803,0
,5.0,,,287,59.476,4.825,0
4,5.0,20.0,3,,,,
,5.0,,,116,22.891,5.067,0
,5.0,,,130,22.894,5.678,0
,5.0,,,141,22.961,6.141,0
,5.0,,,123,22.97,5.355,0
