num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,10.0,40.0,1,,,,
,10.0,,,69,6.412,10.761,0
,10.0,,,84,6.495,12.934,0
,10.0,,,69,6.526,10.574,0
,10.0,,,54,6.695,8.065,0
4,10.0,40.0,2,,,,
,10.0,,,178,18.824,9.456,0
,10.0,,,207,18.891,10.958,0
,10.0,,,189,18.911,9.994,0
,10.0,,,171,18.946,9.026,0
4,10.0,40.0,3,,,,
,10.0,,,1140,112.531,10.131,0
,10.0,,,1112,112.599,9.876,0
,10.0,,,1097,112.696,9.734,0
,10.0,,,1098,112.746,9.739,0
