num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,5.0,20.0,1,,,,
,5.0,,,53,6.332,8.37,0
,5.0,,,26,6.397,4.064,0
,5.0,,,26,6.576,3.954,0
,5.0,,,37,7.262,5.095,0
4,5.0,20.0,2,,,,
,5.0,,,84,18.871,4.451,0
,5.0,,,99,19.097,5.184,0
,5.0,,,83,19.36,4.287,0
,5.0,,,95,19.371,4.904,0
4,5.0,20.0,3,,,,
,5.0,,,145,27.993,5.18,0
,5.0,,,127,28.07,4.524,0
,5.0,,,143,28.107,5.088,0
,5.0,,,138,28.108,4.91,0
4,5.0,20.0,2,,,,
,5.0,,,97,19.757,4.91,0
,5.0,,,115,19.807,5.806,0
,5.0,,,110,19.882,5.533,0
,5.0,,,102,19.902,5.125,0
4,5.0,20.0,3,,,,
,5.0,,,97,19.013,5.102,0
,5.0,,,91,19.042,4.779,0
,5.0,,,99,19.062,5.194,0
,5.0,,,91,19.142,4.754,0
4,5.0,20.0,4,,,,
,5.0,,,129,23.173,5.567,0
,5.0,,,117,23.199,5.043,0
,5.0,,,120,23.297,5.151,2
,5.0,,,116,23.35,4.968,0
4,5.0,20.0,3,,,,
,5.0,,,89,18.052,4.93,0
,5.0,,,95,18.055,5.262,0
,5.0,,,103,18.106,5.689,0
,5.0,,,101,18.14,5.568,0
