num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,5.0,20.0,1,,,,
,5.0,,,27,6.582,4.102,0
,5.0,,,29,6.962,4.165,0
,5.0,,,35,7.035,4.975,0
,5.0,,,31,7.137,4.344,0
4,5.0,20.0,2,,,,
,5.0,,,97,18.811,5.157,0
,5.0,,,90,19.122,4.706,0
,5.0,,,87,19.266,4.516,0
,5.0,,,92,19.4,4.742,0
4,5.0,20.0,3,,,,
,5.0,,,118,24.461,4.824,0
,5.0,,,123,24.761,4.968,0
,5.0,,,112,25.209,4.443,0
,5.0,,,114,25.233,4.518,0
4,5.0,20.0,4,,,,
,5.0,,,447,87.435,5.112,0
,5.0,,,429,87.439,4.906,0
,5.0,,,414,87.478,4.733,0
,5.0,,,410,87.588,4.681,0
