elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,9.04,22.37,16.63,NO_ACTION,target_instance_1,normal
10.0,1,9.21,22.37,17.66,NO_ACTION,target_instance_1,normal
15.0,1,9.57,22.55,16.24,NO_ACTION,target_instance_1,normal
20.0,1,8.47,22.77,15.63,NO_ACTION,target_instance_1,normal
25.0,1,14.87,23.16,167.86,NO_ACTION,target_instance_1,attack
30.0,1,19.37,23.16,109.11,NO_ACTION,target_instance_1,attack
35.0,1,11.34,23.3,0.0,NO_ACTION,target_instance_1,attack
40.0,1,7.84,23.07,126.41,NO_ACTION,target_instance_1,attack
45.0,1,32.7,23.19,124.02,NO_ACTION,target_instance_1,attack
50.0,1,11.3,23.12,93.74,NO_ACTION,target_instance_1,attack
55.0,1,15.45,23.1,128.21,NO_ACTION,target_instance_1,attack
60.0,1,9.53,22.97,104.91,NO_ACTION,target_instance_1,attack
65.0,1,9.29,23.09,102.06,NO_ACTION,target_instance_1,attack
70.0,1,12.35,23.3,89.55,NO_ACTION,target_instance_1,attack
75.0,1,9.62,23.09,101.68,NO_ACTION,target_instance_1,attack
80.0,1,8.72,23.23,106.58,NO_ACTION,target_instance_1,attack
85.0,1,15.16,23.22,85.14,NO_ACTION,target_instance_1,attack
90.0,1,7.51,23.25,119.77,NO_ACTION,target_instance_1,attack
95.0,1,14.17,23.17,89.86,NO_ACTION,target_instance_1,attack
100.0,1,18.04,23.29,99.14,NO_ACTION,target_instance_1,attack
105.0,1,10.72,23.31,89.21,NO_ACTION,target_instance_1,attack
110.0,1,17.93,23.31,120.22,NO_ACTION,target_instance_1,attack
115.0,1,11.14,23.18,0.0,NO_ACTION,target_instance_1,attack
120.0,1,12.44,23.17,88.21,NO_ACTION,target_instance_1,attack
125.0,1,9.3,23.26,0.0,NO_ACTION,target_instance_1,attack
130.0,1,10.36,23.38,0.0,NO_ACTION,target_instance_1,attack
135.0,1,17.22,23.26,84.24,NO_ACTION,target_instance_1,attack
140.0,1,8.49,23.38,94.93,NO_ACTION,target_instance_1,attack
145.0,1,25.09,23.38,117.18,NO_ACTION,target_instance_1,attack
150.0,1,11.76,23.3,113.69,NO_ACTION,target_instance_1,attack
155.0,1,8.6,23.63,97.01,NO_ACTION,target_instance_1,attack
160.0,1,8.19,23.39,90.43,NO_ACTION,target_instance_1,attack
165.0,1,8.27,23.49,16.55,NO_ACTION,target_instance_1,normal
170.0,1,9.09,23.3,18.29,NO_ACTION,target_instance_1,normal
175.0,1,8.45,23.3,17.98,NO_ACTION,target_instance_1,normal
