elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,31.65,11.18,3.32,NO_ACTION,target_instance_1,normal,9.97
10.0,1,32.8,11.18,3.12,NO_ACTION,target_instance_1,normal,8.97
15.0,1,29.09,11.17,3.14,NO_ACTION,target_instance_1,normal,9.45
20.0,1,29.59,11.28,3.1,NO_ACTION,target_instance_1,normal,9.12
25.0,1,41.48,11.19,189.84,NO_ACTION,target_instance_1,attack,11.11
30.0,2,64.1,11.33,243.09,SCALE_UP,target_instance_1,attack,12.02
35.0,2,38.45,11.91,262.14,NO_ACTION,"target_instance_2,target_instance_1",attack,14.33
40.0,2,32.9,12.29,259.9,NO_ACTION,"target_instance_2,target_instance_1",attack,12.38
45.0,2,44.2,11.26,266.26,NO_ACTION,"target_instance_2,target_instance_1",attack,12.94
50.0,2,29.56,12.28,94.24,NO_ACTION,"target_instance_2,target_instance_1",attack,12.54
55.0,2,30.19,11.11,219.78,NO_ACTION,"target_instance_2,target_instance_1",attack,13.04
60.0,2,38.99,12.16,159.96,NO_ACTION,"target_instance_2,target_instance_1",attack,12.84
65.0,2,41.08,11.32,187.9,NO_ACTION,"target_instance_2,target_instance_1",attack,11.72
70.0,2,35.39,11.17,91.93,NO_ACTION,"target_instance_2,target_instance_1",attack,12.33
75.0,1,21.07,11.08,95.07,SCALE_DOWN,"target_instance_2,target_instance_1",attack,12.04
82.04,1,62.76,11.43,159.5,NO_ACTION,target_instance_1,attack,50.0
85.0,1,52.48,12.1,131.34,NO_ACTION,target_instance_1,attack,11.68
90.0,1,52.64,12.45,326.2,NO_ACTION,target_instance_1,attack,12.64
95.0,1,59.4,12.14,192.32,NO_ACTION,target_instance_1,attack,10.93
100.0,1,57.34,12.5,264.92,NO_ACTION,target_instance_1,attack,12.41
105.0,2,66.8,12.26,272.06,SCALE_UP,target_instance_1,attack,12.9
110.0,2,66.4,12.7,186.87,NO_ACTION,target_instance_1,attack,14.79
115.0,2,20.9,11.11,231.76,NO_ACTION,"target_instance_3,target_instance_1",attack,11.46
120.0,2,19.27,11.17,79.2,NO_ACTION,"target_instance_3,target_instance_1",attack,11.18
125.0,3,64.28,11.99,200.68,SCALE_UP,"target_instance_3,target_instance_1",attack,13.15
130.0,3,43.55,12.18,132.55,NO_ACTION,"target_instance_3,target_instance_1",attack,13.5
135.0,3,21.29,11.76,92.15,NO_ACTION,"target_instance_3,target_instance_1,target_instance_4",attack,12.09
140.0,3,18.54,11.76,181.48,NO_ACTION,"target_instance_3,target_instance_1,target_instance_4",attack,11.37
145.0,2,16.9,11.77,188.2,SCALE_DOWN,"target_instance_3,target_instance_1,target_instance_4",attack,11.01
152.22,2,28.15,12.2,204.94,NO_ACTION,"target_instance_3,target_instance_1",attack,54.55
155.0,2,45.26,12.63,147.29,NO_ACTION,"target_instance_3,target_instance_1",attack,14.7
160.0,2,27.75,11.17,169.07,NO_ACTION,"target_instance_3,target_instance_1",attack,11.84
165.0,1,10.52,11.09,24.74,SCALE_DOWN,"target_instance_3,target_instance_1",normal,9.47
170.77,1,29.44,11.5,3.33,NO_ACTION,target_instance_1,normal,18.18
175.0,1,30.7,11.47,3.22,NO_ACTION,target_instance_1,normal,8.63
