num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,7.5,30.0,1,,,,
,7.5,,,34,6.731,5.051,7
,7.5,,,45,7.004,6.424,10
4,7.5,30.0,2,,,,
,7.5,,,46,7.464,6.163,14
,7.5,,,38,7.568,5.021,15
,7.5,,,137,18.86,7.264,0
,7.5,,,141,19.308,7.303,0
,7.5,,,142,19.708,7.205,11
4,7.5,30.0,3,,,,
,7.5,,,133,20.339,6.539,15
,7.5,,,250,33.542,7.453,0
,7.5,,,257,33.643,7.639,0
,7.5,,,245,34.102,7.184,28
,7.5,,,268,34.24,7.827,14
4,7.5,30.0,4,,,,
,7.5,,,592,77.934,7.596,0
,7.5,,,588,77.973,7.541,0
,7.5,,,592,78.098,7.58,15
,7.5,,,604,78.158,7.728,0
