num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,2.5,10.0,1,,,,
,2.5,,,29,7.845,3.697,0
,2.5,,,11,8.093,1.359,0
4,2.5,10.0,2,,,,
,2.5,,,17,8.318,2.044,0
,2.5,,,18,8.348,2.156,0
,2.5,,,48,18.618,2.578,0
,2.5,,,42,18.868,2.226,0
,2.5,,,47,19.214,2.446,0
,2.5,,,40,19.304,2.072,0
4,2.5,10.0,3,,,,
,2.5,,,72,29.018,2.481,0
,2.5,,,77,29.15,2.641,0
,2.5,,,82,29.164,2.812,0
,2.5,,,74,29.338,2.522,0
4,2.5,10.0,4,,,,
,2.5,,,204,82.203,2.482,0
,2.5,,,198,82.265,2.407,0
,2.5,,,209,82.284,2.54,0
,2.5,,,240,82.371,2.914,0
