num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,2.5,10.0,1,,,,
,2.5,,,22,7.207,3.053,0
,2.5,,,18,7.306,2.464,0
,2.5,,,18,7.399,2.433,0
,2.5,,,22,7.625,2.885,0
4,2.5,10.0,2,,,,
,2.5,,,53,18.291,2.898,0
,2.5,,,49,18.268,2.682,0
,2.5,,,37,18.698,1.979,0
,2.5,,,42,19.271,2.179,0
4,2.5,10.0,3,,,,
,2.5,,,53,18.859,2.81,0
,2.5,,,41,18.936,2.165,0
,2.5,,,42,18.944,2.217,0
,2.5,,,51,18.986,2.686,0
4,2.5,10.0,4,,,,
,2.5,,,226,93.058,2.429,0
,2.5,,,223,93.14,2.394,0
,2.5,,,235,93.888,2.503,0
,2.5,,,219,94.002,2.33,0
