elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,20.56,22.53,25.42,NO_ACTION,target_instance_1,normal
10.0,1,23.84,22.94,27.08,NO_ACTION,target_instance_1,normal
15.0,1,20.51,23.09,26.91,NO_ACTION,target_instance_1,normal
20.0,1,18.5,23.14,26.55,NO_ACTION,target_instance_1,normal
25.0,1,25.2,24.97,208.26,NO_ACTION,target_instance_1,attack
30.0,1,47.84,25.25,152.57,NO_ACTION,target_instance_1,attack
35.0,1,50.37,25.57,118.35,NO_ACTION,target_instance_1,attack
40.0,1,37.38,25.22,111.62,NO_ACTION,target_instance_1,attack
45.0,1,46.86,25.37,105.04,NO_ACTION,target_instance_1,attack
50.0,1,38.09,25.31,110.11,NO_ACTION,target_instance_1,attack
55.0,1,30.94,25.29,92.64,NO_ACTION,target_instance_1,attack
60.0,1,39.81,25.28,97.71,NO_ACTION,target_instance_1,attack
65.0,1,30.17,25.29,101.53,NO_ACTION,target_instance_1,attack
70.0,1,46.19,25.25,96.59,NO_ACTION,target_instance_1,attack
75.0,1,22.6,25.66,111.15,NO_ACTION,target_instance_1,attack
80.0,1,23.7,25.54,110.34,NO_ACTION,target_instance_1,attack
85.0,1,46.38,25.32,109.45,NO_ACTION,target_instance_1,attack
90.0,1,29.39,25.33,93.21,NO_ACTION,target_instance_1,attack
95.0,1,20.31,25.2,100.68,NO_ACTION,target_instance_1,attack
100.0,1,25.88,25.52,97.67,NO_ACTION,target_instance_1,attack
105.0,1,23.49,25.44,131.75,NO_ACTION,target_instance_1,attack
110.0,1,40.76,25.58,97.51,NO_ACTION,target_instance_1,attack
115.0,1,24.14,25.58,111.82,NO_ACTION,target_instance_1,attack
120.0,1,27.9,25.46,90.74,NO_ACTION,target_instance_1,attack
125.0,1,20.68,25.59,94.39,NO_ACTION,target_instance_1,attack
130.0,1,32.49,25.83,87.91,NO_ACTION,target_instance_1,attack
135.0,1,52.6,25.71,128.2,NO_ACTION,target_instance_1,attack
140.0,1,27.49,25.34,147.96,NO_ACTION,target_instance_1,attack
145.0,1,51.92,25.47,114.69,NO_ACTION,target_instance_1,attack
150.0,1,23.14,25.54,85.71,NO_ACTION,target_instance_1,attack
155.0,1,27.4,25.59,108.8,NO_ACTION,target_instance_1,attack
160.0,1,39.36,25.75,131.44,NO_ACTION,target_instance_1,attack
165.0,1,39.91,25.44,29.14,NO_ACTION,target_instance_1,normal
170.0,1,32.28,25.13,29.15,NO_ACTION,target_instance_1,normal
175.0,1,24.13,25.33,27.92,NO_ACTION,target_instance_1,normal
