num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,2.5,10.0,1,,,,
,2.5,,,19,5.825,3.262,0
,2.5,,,14,6.416,2.182,0
,2.5,,,18,6.819,2.64,0
,2.5,,,18,6.834,2.634,0
4,2.5,10.0,2,,,,
,2.5,,,241,93.79,2.57,0
,2.5,,,214,94.332,2.269,8
,2.5,,,245,94.96,2.58,6
,2.5,,,229,95.015,2.41,0
4,2.5,10.0,3,,,,
,2.5,,,78,28.7,2.718,1
,2.5,,,69,29.376,2.349,1
,2.5,,,58,29.514,1.965,0
,2.5,,,62,29.585,2.096,3
4,2.5,10.0,2,,,,
,2.5,,,23,8.131,2.829,0
,2.5,,,15,8.639,1.736,0
,2.5,,,23,8.856,2.597,1
,2.5,,,22,9.0,2.444,0
