num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,7.5,30.0,1,,,,
,7.5,,,26,6.896,3.77,10
4,7.5,30.0,2,,,,
,7.5,,,36,7.29,4.938,13
,7.5,,,36,7.708,4.671,16
,7.5,,,26,7.742,3.359,7
,7.5,,,119,18.715,6.359,0
,7.5,,,139,18.75,7.413,0
,7.5,,,83,19.403,4.278,17
,7.5,,,117,19.588,5.973,22
4,7.5,30.0,3,,,,
,7.5,,,145,18.948,7.653,0
,7.5,,,137,19.129,7.162,0
,7.5,,,111,19.707,5.633,33
,7.5,,,113,19.925,5.671,41
4,7.5,30.0,4,,,,
,7.5,,,656,92.781,7.07,0
,7.5,,,693,92.969,7.454,0
,7.5,,,700,92.983,7.528,0
,7.5,,,629,93.562,6.723,57
