num_clients,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,50.0,200.0,1,,,,
,50.0,,,8885,180.097,49.334,0
,50.0,,,8935,180.105,49.61,0
,50.0,,,9094,180.122,50.488,0
,50.0,,,8933,180.133,49.591,0
