num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,0.125,0.5,1,,,,
,0.125,,,22,145.606,0.151,0
,0.125,,,13,148.428,0.088,0
,0.125,,,21,151.58,0.139,0
,0.125,,,25,152.316,0.164,0
