elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,33.06,13.26,3.3,NO_ACTION,target_instance_1,normal,9.15
10.0,1,29.82,12.22,3.24,NO_ACTION,target_instance_1,normal,9.79
15.0,1,30.91,13.22,3.36,NO_ACTION,target_instance_1,normal,9.7
20.0,1,30.54,13.15,3.24,NO_ACTION,target_instance_1,normal,10.3
25.0,2,84.72,13.34,929.82,SCALE_UP,target_instance_1,attack,13.55
30.0,2,110.45,13.52,693.78,NO_ACTION,target_instance_1,attack,22.49
35.0,2,101.52,12.01,603.65,NO_ACTION,"target_instance_1,target_instance_2",attack,23.2
40.0,2,110.23,16.03,1113.6,NO_ACTION,"target_instance_1,target_instance_2",attack,23.76
45.0,3,112.1,15.99,860.76,SCALE_UP,"target_instance_1,target_instance_2",attack,26.0
50.0,3,106.04,18.32,645.39,NO_ACTION,"target_instance_1,target_instance_2",attack,30.35
55.0,3,105.25,15.28,918.84,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2",attack,31.8
60.0,3,106.88,15.84,593.97,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2",attack,32.22
65.0,4,97.71,15.21,705.32,SCALE_UP,"target_instance_3,target_instance_1,target_instance_2",attack,28.51
70.0,4,92.34,14.35,459.14,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2",attack,38.64
75.0,4,110.09,14.43,639.77,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2",attack,40.26
80.0,4,111.97,14.25,1033.53,NO_ACTION,"target_instance_3,target_instance_4,target_instance_1,target_instance_2",attack,41.56
85.0,4,109.45,13.74,759.33,NO_ACTION,"target_instance_3,target_instance_4,target_instance_1,target_instance_2",attack,39.43
90.01,4,101.34,13.21,728.91,NO_ACTION,"target_instance_3,target_instance_4,target_instance_1,target_instance_2",attack,41.82
95.0,4,103.98,13.71,648.29,NO_ACTION,"target_instance_3,target_instance_4,target_instance_1,target_instance_2",attack,40.65
100.02,4,102.04,14.28,573.13,NO_ACTION,"target_instance_3,target_instance_4,target_instance_1,target_instance_2",attack,41.44
105.01,4,111.68,13.94,680.16,NO_ACTION,"target_instance_3,target_instance_4,target_instance_1,target_instance_2",attack,41.46
110.0,4,100.74,11.74,765.33,NO_ACTION,"target_instance_3,target_instance_4,target_instance_1,target_instance_2",attack,42.85
115.0,4,93.55,13.8,1090.95,NO_ACTION,"target_instance_3,target_instance_4,target_instance_1,target_instance_2",attack,43.14
120.01,4,90.1,13.8,605.68,NO_ACTION,"target_instance_3,target_instance_4,target_instance_1,target_instance_2",attack,38.48
125.0,4,99.79,13.2,366.55,NO_ACTION,"target_instance_3,target_instance_4,target_instance_1,target_instance_2",attack,36.91
130.04,4,105.19,13.75,850.94,NO_ACTION,"target_instance_3,target_instance_4,target_instance_1,target_instance_2",attack,41.12
135.0,4,92.49,13.8,642.6,NO_ACTION,"target_instance_3,target_instance_4,target_instance_1,target_instance_2",attack,41.02
140.01,4,94.34,13.79,721.02,NO_ACTION,"target_instance_3,target_instance_4,target_instance_1,target_instance_2",attack,42.04
145.01,4,97.37,13.3,482.69,NO_ACTION,"target_instance_3,target_instance_4,target_instance_1,target_instance_2",attack,36.92
150.0,4,83.21,13.72,666.63,NO_ACTION,"target_instance_3,target_instance_4,target_instance_1,target_instance_2",attack,41.1
155.01,4,96.1,13.3,911.94,NO_ACTION,"target_instance_3,target_instance_4,target_instance_1,target_instance_2",attack,42.4
160.0,4,85.42,13.24,666.13,NO_ACTION,"target_instance_3,target_instance_4,target_instance_1,target_instance_2",attack,38.85
165.01,4,57.03,13.23,248.44,NO_ACTION,"target_instance_3,target_instance_4,target_instance_1,target_instance_2",normal,14.94
170.02,3,10.94,14.9,203.55,SCALE_DOWN,"target_instance_3,target_instance_4,target_instance_1,target_instance_2",normal,15.86
176.39,3,14.59,15.39,183.47,NO_ACTION,"target_instance_3,target_instance_1,target_instance_2",normal,17.2
