num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,7.5,30.0,1,,,,
4,7.5,30.0,2,,,,
,7.5,,,22,7.513,2.928,20
,7.5,,,30,7.587,3.954,21
,7.5,,,29,7.682,3.775,24
,7.5,,,25,7.788,3.21,26
4,7.5,30.0,3,,,,
,7.5,,,97,20.268,4.786,39
,7.5,,,119,20.297,5.863,31
,7.5,,,115,20.432,5.628,27
,7.5,,,95,20.568,4.619,42
,7.5,,,151,18.81,8.028,0
,7.5,,,147,19.292,7.62,0
,7.5,,,84,19.631,4.279,47
,7.5,,,98,19.932,4.917,47
4,7.5,30.0,4,,,,
,7.5,,,686,92.954,7.38,0
,7.5,,,663,93.017,7.128,7
,7.5,,,624,93.043,6.707,11
,7.5,,,536,93.596,5.727,113
