elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,29.31,11.2,3.09,NO_ACTION,target_instance_1,normal,10.17
10.0,1,26.06,11.28,2.86,NO_ACTION,target_instance_1,normal,9.54
15.0,1,27.74,11.25,2.65,NO_ACTION,target_instance_1,normal,8.56
20.0,1,27.76,11.21,2.75,NO_ACTION,target_instance_1,normal,9.08
25.0,1,50.4,11.23,162.73,NO_ACTION,target_instance_1,attack,10.64
30.0,1,50.01,11.33,51.63,NO_ACTION,target_instance_1,attack,11.34
35.0,1,49.24,11.25,110.35,NO_ACTION,target_instance_1,attack,12.31
40.0,1,44.82,11.26,61.12,NO_ACTION,target_instance_1,attack,11.78
45.0,1,46.4,12.68,52.15,NO_ACTION,target_instance_1,attack,10.04
50.0,1,52.63,11.33,241.34,NO_ACTION,target_instance_1,attack,10.95
55.0,1,40.43,11.97,155.23,NO_ACTION,target_instance_1,attack,10.79
60.0,1,42.91,11.38,111.64,NO_ACTION,target_instance_1,attack,11.67
65.0,1,56.45,11.96,111.86,NO_ACTION,target_instance_1,attack,11.46
70.0,1,36.7,11.4,136.06,NO_ACTION,target_instance_1,attack,11.15
75.0,1,41.42,11.26,50.79,NO_ACTION,target_instance_1,attack,11.43
80.0,1,46.31,11.27,58.78,NO_ACTION,target_instance_1,attack,11.64
85.0,1,41.86,11.3,169.74,NO_ACTION,target_instance_1,attack,10.91
90.0,1,37.06,12.4,210.74,NO_ACTION,target_instance_1,attack,11.16
95.0,1,37.05,12.69,138.41,NO_ACTION,target_instance_1,attack,10.64
100.0,1,34.83,11.32,50.03,NO_ACTION,target_instance_1,attack,9.66
105.0,1,44.26,11.37,59.02,NO_ACTION,target_instance_1,attack,10.89
110.0,1,41.68,11.27,131.27,NO_ACTION,target_instance_1,attack,10.56
115.0,1,40.18,11.98,49.2,NO_ACTION,target_instance_1,attack,10.42
120.0,1,42.79,12.3,50.11,NO_ACTION,target_instance_1,attack,10.73
125.0,1,42.86,11.37,110.77,NO_ACTION,target_instance_1,attack,13.8
130.0,1,42.63,12.36,149.51,NO_ACTION,target_instance_1,attack,12.62
135.01,1,37.88,12.0,64.6,NO_ACTION,target_instance_1,attack,11.3
140.0,2,61.68,12.36,238.4,SCALE_UP,target_instance_1,attack,12.59
145.0,2,33.37,13.19,65.36,NO_ACTION,"target_instance_1,target_instance_2",attack,10.83
150.0,2,33.95,13.09,46.89,NO_ACTION,"target_instance_1,target_instance_2",attack,10.18
155.0,2,38.77,12.52,94.52,NO_ACTION,"target_instance_1,target_instance_2",attack,10.28
160.0,1,16.1,13.16,53.27,SCALE_DOWN,"target_instance_1,target_instance_2",attack,11.03
165.94,1,48.9,11.28,47.96,NO_ACTION,target_instance_1,normal,0.0
170.0,1,25.18,11.36,9.79,NO_ACTION,target_instance_1,normal,8.96
175.0,1,24.62,11.34,2.47,NO_ACTION,target_instance_1,normal,8.34
