timestamp,src_ip,src_port,dst_ip,dst_port,packet_length,label
1.5810601711273193,127.0.0.1,42120,127.0.0.1,8080,0,benign
1.587005853652954,127.0.0.1,8080,127.0.0.1,42120,0,benign
1.5922646522521973,127.0.0.1,42120,127.0.0.1,8080,0,benign
1.5955097675323486,127.0.0.1,42136,127.0.0.1,8080,0,benign
1.5986783504486084,127.0.0.1,8080,127.0.0.1,42136,0,benign
1.6028180122375488,127.0.0.1,42136,127.0.0.1,8080,0,benign
1.6066129207611084,127.0.0.1,42136,127.0.0.1,8080,163,benign
1.6105709075927734,127.0.0.1,8080,127.0.0.1,42136,0,benign
1.6134555339813232,127.0.0.1,42120,127.0.0.1,8080,163,benign
1.6179988384246826,127.0.0.1,8080,127.0.0.1,42120,0,benign
1.624462604522705,127.0.0.1,42138,127.0.0.1,8080,0,benign
1.6297276020050049,127.0.0.1,8080,127.0.0.1,42138,0,benign
1.6367018222808838,127.0.0.1,42138,127.0.0.1,8080,0,benign
1.6411983966827393,127.0.0.1,42138,127.0.0.1,8080,163,benign
1.6450612545013428,127.0.0.1,8080,127.0.0.1,42138,0,benign
1.6518754959106445,127.0.0.1,42140,127.0.0.1,8080,0,benign
1.6647577285766602,127.0.0.1,8080,127.0.0.1,42140,0,benign
1.676896572113037,127.0.0.1,42140,127.0.0.1,8080,0,benign
1.6827194690704346,127.0.0.1,42140,127.0.0.1,8080,163,benign
1.686887264251709,127.0.0.1,8080,127.0.0.1,42140,0,benign
1.693180799484253,127.0.0.1,42150,127.0.0.1,8080,0,benign
1.7000575065612793,127.0.0.1,8080,127.0.0.1,42150,0,benign
1.7054204940795898,127.0.0.1,42150,127.0.0.1,8080,0,benign
1.708932638168335,127.0.0.1,42152,127.0.0.1,8080,0,benign
1.7142832279205322,127.0.0.1,8080,127.0.0.1,42152,0,benign
1.7223625183105469,127.0.0.1,42152,127.0.0.1,8080,0,benign
1.726252555847168,127.0.0.1,42152,127.0.0.1,8080,163,benign
1.739649772644043,127.0.0.1,8080,127.0.0.1,42152,0,benign
1.743805170059204,127.0.0.1,42150,127.0.0.1,8080,163,benign
1.7466654777526855,127.0.0.1,8080,127.0.0.1,42150,0,benign
1.7506272792816162,127.0.0.1,42168,127.0.0.1,8080,0,benign
1.755279541015625,127.0.0.1,8080,127.0.0.1,42168,0,benign
1.7617511749267578,127.0.0.1,42168,127.0.0.1,8080,0,benign
1.7678141593933105,127.0.0.1,42168,127.0.0.1,8080,163,benign
1.7713649272918701,127.0.0.1,8080,127.0.0.1,42168,0,benign
1.7744064331054688,127.0.0.1,8080,127.0.0.1,42120,138,benign
1.779256820678711,127.0.0.1,42120,127.0.0.1,8080,0,benign
1.7829346656799316,127.0.0.1,8080,127.0.0.1,42120,56,benign
1.7870702743530273,127.0.0.1,42120,127.0.0.1,8080,0,benign
1.7893717288970947,127.0.0.1,42184,127.0.0.1,8080,0,benign
1.7917604446411133,127.0.0.1,8080,127.0.0.1,42184,0,benign
1.7939350605010986,127.0.0.1,42184,127.0.0.1,8080,0,benign
1.7958972454071045,127.0.0.1,42184,127.0.0.1,8080,163,benign
1.797713279724121,127.0.0.1,8080,127.0.0.1,42184,0,benign
1.7994065284729004,127.0.0.1,8080,127.0.0.1,42140,138,benign
1.8035252094268799,127.0.0.1,42140,127.0.0.1,8080,0,benign
1.8063697814941406,127.0.0.1,8080,127.0.0.1,42140,56,benign
1.8082435131072998,127.0.0.1,42140,127.0.0.1,8080,0,benign
1.8101427555084229,127.0.0.1,8080,127.0.0.1,42138,138,benign
1.8119542598724365,127.0.0.1,42138,127.0.0.1,8080,0,benign
1.8156912326812744,127.0.0.1,8080,127.0.0.1,42138,56,benign
1.8193960189819336,127.0.0.1,42138,127.0.0.1,8080,0,benign
1.823319911956787,127.0.0.1,8080,127.0.0.1,42136,138,benign
1.8276827335357666,127.0.0.1,42136,127.0.0.1,8080,0,benign
1.833526372909546,127.0.0.1,8080,127.0.0.1,42136,56,benign
1.838195562362671,127.0.0.1,42136,127.0.0.1,8080,0,benign
1.8410956859588623,127.0.0.1,8080,127.0.0.1,42152,194,benign
1.8435442447662354,127.0.0.1,42152,127.0.0.1,8080,0,benign
1.8472166061401367,127.0.0.1,42140,127.0.0.1,8080,163,benign
1.850637674331665,127.0.0.1,8080,127.0.0.1,42168,138,benign
1.8556139469146729,127.0.0.1,42168,127.0.0.1,8080,0,benign
1.858330249786377,127.0.0.1,8080,127.0.0.1,42168,56,benign
1.861259937286377,127.0.0.1,42168,127.0.0.1,8080,0,benign
1.8638393878936768,127.0.0.1,8080,127.0.0.1,42150,194,benign
1.8690617084503174,127.0.0.1,42150,127.0.0.1,8080,0,benign
1.8737266063690186,127.0.0.1,8080,127.0.0.1,42184,138,benign
1.8764865398406982,127.0.0.1,42184,127.0.0.1,8080,0,benign
1.879530906677246,127.0.0.1,8080,127.0.0.1,42184,56,benign
1.8826262950897217,127.0.0.1,42184,127.0.0.1,8080,0,benign
1.8890769481658936,127.0.0.1,8080,127.0.0.1,42140,138,benign
1.8926234245300293,127.0.0.1,42184,127.0.0.1,8080,163,benign
1.895543098449707,127.0.0.1,8080,127.0.0.1,42184,138,benign
1.8980247974395752,127.0.0.1,42150,127.0.0.1,8080,163,benign
1.9020824432373047,127.0.0.1,8080,127.0.0.1,42150,138,benign
1.9085791110992432,127.0.0.1,42136,127.0.0.1,8080,163,benign
1.9109575748443604,127.0.0.1,8080,127.0.0.1,42136,0,benign
1.9138474464416504,127.0.0.1,8080,127.0.0.1,42136,138,benign
1.9162273406982422,127.0.0.1,42168,127.0.0.1,8080,163,benign
1.9202556610107422,127.0.0.1,8080,127.0.0.1,42168,138,benign
1.9239978790283203,127.0.0.1,42192,127.0.0.1,8080,0,benign
1.9275567531585693,127.0.0.1,8080,127.0.0.1,42192,0,benign
1.9316599369049072,127.0.0.1,42192,127.0.0.1,8080,0,benign
1.9350998401641846,127.0.0.1,42192,127.0.0.1,8080,163,benign
1.9386117458343506,127.0.0.1,8080,127.0.0.1,42192,0,benign
1.9421780109405518,127.0.0.1,8080,127.0.0.1,42192,194,benign
1.9464037418365479,127.0.0.1,42192,127.0.0.1,8080,0,benign
1.9495043754577637,127.0.0.1,42120,127.0.0.1,8080,163,benign
1.9541451930999756,127.0.0.1,8080,127.0.0.1,42120,194,benign
1.9577066898345947,127.0.0.1,42120,127.0.0.1,8080,0,benign
1.9609029293060303,127.0.0.1,42140,127.0.0.1,8080,0,benign
1.9634208679199219,127.0.0.1,42150,127.0.0.1,8080,0,benign
1.9672517776489258,127.0.0.1,42184,127.0.0.1,8080,0,benign
1.9716212749481201,127.0.0.1,8080,127.0.0.1,42150,56,benign
1.974647045135498,127.0.0.1,8080,127.0.0.1,42140,56,benign
1.9776818752288818,127.0.0.1,42150,127.0.0.1,8080,0,benign
1.9804763793945312,127.0.0.1,8080,127.0.0.1,42184,56,benign
1.984337329864502,127.0.0.1,42140,127.0.0.1,8080,0,benign
1.987797737121582,127.0.0.1,42184,127.0.0.1,8080,0,benign
1.9915802478790283,127.0.0.1,42184,127.0.0.1,8080,163,benign
1.9936161041259766,127.0.0.1,42136,127.0.0.1,8080,0,benign
1.995664119720459,127.0.0.1,8080,127.0.0.1,42136,56,benign
1.9990167617797852,127.0.0.1,8080,127.0.0.1,42184,138,benign
2.003190040588379,127.0.0.1,42136,127.0.0.1,8080,0,benign
2.006669759750366,127.0.0.1,42168,127.0.0.1,8080,0,benign
2.0103847980499268,127.0.0.1,8080,127.0.0.1,42168,56,benign
2.013904333114624,127.0.0.1,42168,127.0.0.1,8080,0,benign
2.0159389972686768,127.0.0.1,42140,127.0.0.1,8080,163,benign
2.0200514793395996,127.0.0.1,42120,127.0.0.1,8080,163,benign
2.02303409576416,127.0.0.1,8080,127.0.0.1,42140,138,benign
2.026714324951172,127.0.0.1,8080,127.0.0.1,42120,138,benign
2.0303077697753906,127.0.0.1,42136,127.0.0.1,8080,163,benign
2.032984495162964,127.0.0.1,8080,127.0.0.1,42136,138,benign
2.0378363132476807,127.0.0.1,42150,127.0.0.1,8080,163,benign
2.0419204235076904,127.0.0.1,8080,127.0.0.1,42150,138,benign
2.046271324157715,127.0.0.1,42198,127.0.0.1,8080,0,benign
2.052995204925537,127.0.0.1,8080,127.0.0.1,42198,0,benign
2.1216671466827393,127.0.0.1,42198,127.0.0.1,8080,0,benign
2.127603769302368,127.0.0.1,42198,127.0.0.1,8080,163,benign
2.1382176876068115,127.0.0.1,8080,127.0.0.1,42198,0,benign
2.142613649368286,127.0.0.1,8080,127.0.0.1,42198,138,benign
2.1502606868743896,127.0.0.1,42198,127.0.0.1,8080,0,benign
2.170091152191162,127.0.0.1,8080,127.0.0.1,42198,56,benign
2.1760833263397217,127.0.0.1,42198,127.0.0.1,8080,0,benign
2.1802759170532227,127.0.0.1,42192,127.0.0.1,8080,163,benign
2.185703754425049,127.0.0.1,42184,127.0.0.1,8080,0,benign
