num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,2.5,10.0,1,,,,
,2.5,,,24,10.758,2.231,0
,2.5,,,27,10.942,2.468,0
,2.5,,,26,10.97,2.37,0
,2.5,,,23,11.148,2.063,0
4,2.5,10.0,2,,,,
,2.5,,,116,43.824,2.647,0
,2.5,,,104,44.245,2.351,0
,2.5,,,115,44.444,2.588,1
,2.5,,,104,44.648,2.329,0
4,2.5,10.0,1,,,,
,2.5,,,37,14.169,2.611,0
,2.5,,,43,14.51,2.964,0
,2.5,,,42,14.609,2.875,2
,2.5,,,24,14.649,1.638,0
4,2.5,10.0,2,,,,
,2.5,,,123,53.575,2.296,0
,2.5,,,117,54.377,2.152,1
,2.5,,,146,54.38,2.685,1
,2.5,,,124,54.383,2.28,0
4,2.5,10.0,1,,,,
,2.5,,,33,14.191,2.325,0
,2.5,,,27,14.369,1.879,1
,2.5,,,45,14.64,3.074,1
,2.5,,,28,14.657,1.91,1
