num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,5.0,20.0,1,,,,
,5.0,,,21,6.834,3.073,11
,5.0,,,17,7.104,2.393,12
4,5.0,20.0,2,,,,
,5.0,,,19,7.36,2.582,8
,5.0,,,26,7.446,3.492,5
,5.0,,,66,19.222,3.434,18
,5.0,,,71,19.474,3.646,19
,5.0,,,120,19.591,6.125,1
,5.0,,,83,19.643,4.225,0
4,5.0,20.0,3,,,,
,5.0,,,108,18.695,5.777,0
,5.0,,,78,18.892,4.129,0
,5.0,,,80,19.624,4.077,17
,5.0,,,83,19.89,4.173,18
4,5.0,20.0,4,,,,
,5.0,,,463,92.771,4.991,22
,5.0,,,472,92.835,5.084,0
,5.0,,,444,92.922,4.778,0
,5.0,,,432,93.283,4.631,0
