num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,0.75,3.0,1,,,,
,0.75,,,12,16.237,0.739,0
,0.75,,,16,17.07,0.937,0
4,0.75,3.0,2,,,,
,0.75,,,63,91.069,0.692,1
,0.75,,,63,73.958,0.852,4
,0.75,,,47,74.454,0.631,0
4,0.75,3.0,1,,,,
,0.75,,,83,105.842,0.784,1
,0.75,,,13,13.969,0.931,0
,0.75,,,15,14.146,1.06,1
,0.75,,,79,89.414,0.884,1
4,0.75,3.0,2,,,,
,0.75,,,26,33.563,0.775,0
,0.75,,,21,33.82,0.621,0
,0.75,,,36,49.016,0.734,1
,0.75,,,46,124.339,0.37,27
,0.75,,,20,34.388,0.582,0
,0.75,,,23,34.626,0.664,1
4,0.75,3.0,1,,,,
,0.75,,,35,50.918,0.687,1
,0.75,,,1,1.663,0.601,0
,0.75,,,1,1.871,0.535,0
,0.75,,,1,3.158,0.317,0
,0.75,,,1,8.541,0.117,0
