timestamp,src_ip,src_port,dst_ip,dst_port,packet_length,label
1.6902339458465576,127.0.0.1,41334,127.0.0.1,8080,0,benign
1.6957788467407227,127.0.0.1,8080,127.0.0.1,41334,0,benign
1.6990067958831787,127.0.0.1,41334,127.0.0.1,8080,0,benign
1.7029764652252197,127.0.0.1,41334,127.0.0.1,8080,163,benign
1.7092344760894775,127.0.0.1,8080,127.0.0.1,41334,0,benign
1.715216875076294,127.0.0.1,41346,127.0.0.1,8080,0,benign
1.7179591655731201,127.0.0.1,8080,127.0.0.1,41346,0,benign
1.7224464416503906,127.0.0.1,41346,127.0.0.1,8080,0,benign
1.7288732528686523,127.0.0.1,41346,127.0.0.1,8080,163,benign
1.7363982200622559,127.0.0.1,8080,127.0.0.1,41346,0,benign
1.741593837738037,127.0.0.1,41354,127.0.0.1,8080,0,benign
1.7447612285614014,127.0.0.1,8080,127.0.0.1,41354,0,benign
1.750654935836792,127.0.0.1,41354,127.0.0.1,8080,0,benign
1.7602214813232422,127.0.0.1,41370,127.0.0.1,8080,0,benign
1.7655110359191895,127.0.0.1,8080,127.0.0.1,41370,0,benign
1.7704112529754639,127.0.0.1,41370,127.0.0.1,8080,0,benign
1.7809016704559326,127.0.0.1,41354,127.0.0.1,8080,163,benign
1.7851274013519287,127.0.0.1,8080,127.0.0.1,41354,0,benign
1.7903776168823242,127.0.0.1,41370,127.0.0.1,8080,163,benign
1.7966639995574951,127.0.0.1,8080,127.0.0.1,41370,0,benign
1.8035480976104736,127.0.0.1,8080,127.0.0.1,41334,138,benign
1.809361457824707,127.0.0.1,41334,127.0.0.1,8080,0,benign
1.813842535018921,127.0.0.1,8080,127.0.0.1,41334,56,benign
1.8164012432098389,127.0.0.1,41334,127.0.0.1,8080,0,benign
1.8183932304382324,127.0.0.1,8080,127.0.0.1,41346,138,benign
1.82393479347229,127.0.0.1,41346,127.0.0.1,8080,0,benign
1.8303492069244385,127.0.0.1,8080,127.0.0.1,41346,56,benign
1.8333516120910645,127.0.0.1,8080,127.0.0.1,41354,138,benign
1.8365957736968994,127.0.0.1,41346,127.0.0.1,8080,0,benign
1.8434295654296875,127.0.0.1,41354,127.0.0.1,8080,0,benign
1.8463118076324463,127.0.0.1,8080,127.0.0.1,41370,138,benign
1.8498854637145996,127.0.0.1,41370,127.0.0.1,8080,0,benign
1.8566246032714844,127.0.0.1,8080,127.0.0.1,41370,56,benign
1.8630053997039795,127.0.0.1,41370,127.0.0.1,8080,0,benign
1.8729572296142578,127.0.0.1,8080,127.0.0.1,41354,56,benign
1.8760008811950684,127.0.0.1,41354,127.0.0.1,8080,0,benign
1.878744125366211,127.0.0.1,41346,127.0.0.1,8080,163,benign
1.883890151977539,127.0.0.1,41334,127.0.0.1,8080,163,benign
1.887040138244629,127.0.0.1,8080,127.0.0.1,41346,138,benign
1.891920804977417,127.0.0.1,8080,127.0.0.1,41334,138,benign
1.8948001861572266,127.0.0.1,41354,127.0.0.1,8080,163,benign
1.8980991840362549,127.0.0.1,8080,127.0.0.1,41354,138,benign
1.910186767578125,127.0.0.1,41380,127.0.0.1,8080,0,benign
1.9147989749908447,127.0.0.1,8080,127.0.0.1,41380,0,benign
1.9216642379760742,127.0.0.1,41380,127.0.0.1,8080,0,benign
1.9300260543823242,127.0.0.1,41380,127.0.0.1,8080,163,benign
1.939152479171753,127.0.0.1,8080,127.0.0.1,41380,0,benign
1.9464149475097656,127.0.0.1,8080,127.0.0.1,41380,194,benign
1.9551658630371094,127.0.0.1,41380,127.0.0.1,8080,0,benign
1.9598610401153564,127.0.0.1,41380,127.0.0.1,8080,163,benign
1.9625155925750732,127.0.0.1,41396,127.0.0.1,8080,0,benign
1.9652602672576904,127.0.0.1,8080,127.0.0.1,41380,138,benign
1.9679505825042725,127.0.0.1,8080,127.0.0.1,41396,0,benign
1.973271369934082,127.0.0.1,41396,127.0.0.1,8080,0,benign
1.9768311977386475,127.0.0.1,41396,127.0.0.1,8080,163,benign
1.978621006011963,127.0.0.1,8080,127.0.0.1,41396,0,benign
1.9832737445831299,127.0.0.1,8080,127.0.0.1,41396,194,benign
1.9885361194610596,127.0.0.1,41396,127.0.0.1,8080,0,benign
1.9920356273651123,127.0.0.1,41400,127.0.0.1,8080,0,benign
1.9949581623077393,127.0.0.1,8080,127.0.0.1,41400,0,benign
1.998138427734375,127.0.0.1,41400,127.0.0.1,8080,0,benign
2.001251459121704,127.0.0.1,41400,127.0.0.1,8080,163,benign
2.0075395107269287,127.0.0.1,8080,127.0.0.1,41400,0,benign
2.011108636856079,127.0.0.1,8080,127.0.0.1,41400,194,benign
2.0136828422546387,127.0.0.1,41400,127.0.0.1,8080,0,benign
2.017516851425171,127.0.0.1,41370,127.0.0.1,8080,163,benign
2.02380108833313,127.0.0.1,8080,127.0.0.1,41370,194,benign
2.028703212738037,127.0.0.1,41370,127.0.0.1,8080,0,benign
2.0330922603607178,127.0.0.1,41354,127.0.0.1,8080,0,benign
2.0380213260650635,127.0.0.1,41334,127.0.0.1,8080,0,benign
2.0424768924713135,127.0.0.1,41346,127.0.0.1,8080,0,benign
2.045074224472046,127.0.0.1,41400,127.0.0.1,8080,163,benign
2.047626256942749,127.0.0.1,8080,127.0.0.1,41334,56,benign
2.0503337383270264,127.0.0.1,8080,127.0.0.1,41346,56,benign
2.0532662868499756,127.0.0.1,8080,127.0.0.1,41354,56,benign
2.0556397438049316,127.0.0.1,41334,127.0.0.1,8080,0,benign
2.058631181716919,127.0.0.1,41354,127.0.0.1,8080,0,benign
2.0611321926116943,127.0.0.1,41346,127.0.0.1,8080,0,benign
2.062959909439087,127.0.0.1,41410,127.0.0.1,8080,0,benign
2.0692758560180664,127.0.0.1,8080,127.0.0.1,41410,0,benign
2.0732030868530273,127.0.0.1,41410,127.0.0.1,8080,0,benign
2.076436758041382,127.0.0.1,8080,127.0.0.1,41400,138,benign
2.0798630714416504,127.0.0.1,41410,127.0.0.1,8080,163,benign
2.082277536392212,127.0.0.1,8080,127.0.0.1,41410,0,benign
2.084855556488037,127.0.0.1,8080,127.0.0.1,41410,194,benign
2.08870792388916,127.0.0.1,41410,127.0.0.1,8080,0,benign
2.0916779041290283,127.0.0.1,41410,127.0.0.1,8080,163,benign
2.094381093978882,127.0.0.1,41346,127.0.0.1,8080,163,benign
2.1017212867736816,127.0.0.1,8080,127.0.0.1,41410,138,benign
2.105983257293701,127.0.0.1,8080,127.0.0.1,41346,138,benign
2.1097497940063477,127.0.0.1,41380,127.0.0.1,8080,0,benign
2.1124167442321777,127.0.0.1,8080,127.0.0.1,41380,56,benign
2.1149723529815674,127.0.0.1,41380,127.0.0.1,8080,0,benign
2.1179258823394775,127.0.0.1,41380,127.0.0.1,8080,163,benign
2.1215567588806152,127.0.0.1,41370,127.0.0.1,8080,163,benign
2.1245012283325195,127.0.0.1,8080,127.0.0.1,41380,138,benign
2.1261465549468994,127.0.0.1,8080,127.0.0.1,41370,194,benign
2.1294102668762207,127.0.0.1,41370,127.0.0.1,8080,0,benign
2.1326851844787598,127.0.0.1,41400,127.0.0.1,8080,0,benign
2.1349740028381348,127.0.0.1,8080,127.0.0.1,41400,56,benign
2.13661527633667,127.0.0.1,41400,127.0.0.1,8080,0,benign
2.1389431953430176,127.0.0.1,41400,127.0.0.1,8080,163,benign
2.1418328285217285,127.0.0.1,8080,127.0.0.1,41400,138,benign
2.145763397216797,127.0.0.1,41354,127.0.0.1,8080,163,benign
2.1511969566345215,127.0.0.1,41334,127.0.0.1,8080,163,benign
2.1560916900634766,127.0.0.1,8080,127.0.0.1,41354,138,benign
2.1583266258239746,127.0.0.1,41354,127.0.0.1,8080,0,benign
2.1603100299835205,127.0.0.1,8080,127.0.0.1,41354,56,benign
2.1632940769195557,127.0.0.1,41354,127.0.0.1,8080,0,benign
2.165452480316162,127.0.0.1,41346,127.0.0.1,8080,0,benign
2.1735074520111084,127.0.0.1,41410,127.0.0.1,8080,0,benign
2.1778929233551025,127.0.0.1,41396,127.0.0.1,8080,163,benign
2.18064546585083,127.0.0.1,8080,127.0.0.1,41334,194,benign
2.1914424896240234,127.0.0.1,41334,127.0.0.1,8080,0,benign
2.2042171955108643,127.0.0.1,8080,127.0.0.1,41396,138,benign
2.2144105434417725,127.0.0.1,41396,127.0.0.1,8080,0,benign
2.2214155197143555,127.0.0.1,8080,127.0.0.1,41396,56,benign
2.2260303497314453,127.0.0.1,41396,127.0.0.1,8080,0,benign
2.230834484100342,127.0.0.1,41370,127.0.0.1,8080,163,benign
2.238405466079712,127.0.0.1,8080,127.0.0.1,41346,56,benign
2.248429775238037,127.0.0.1,8080,127.0.0.1,41410,56,benign
2.2614247798919678,127.0.0.1,41410,127.0.0.1,8080,0,benign
2.264730453491211,127.0.0.1,41346,127.0.0.1,8080,0,benign
2.27125883102417,127.0.0.1,8080,127.0.0.1,41370,138,benign
