elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,50.99,23.51,34.63,NO_ACTION,target_instance_1,normal
10.0,1,45.36,23.99,34.18,NO_ACTION,target_instance_1,normal
15.0,1,47.17,23.78,33.83,NO_ACTION,target_instance_1,normal
20.0,1,43.78,24.09,33.87,NO_ACTION,target_instance_1,normal
25.0,2,151.48,26.83,180.89,SCALE_UP,target_instance_1,attack
30.0,2,187.42,28.7,310.07,NO_ACTION,target_instance_1,attack
35.04,2,170.84,25.6,393.94,NO_ACTION,"target_instance_2,target_instance_1",attack
40.0,2,136.91,25.02,269.94,NO_ACTION,"target_instance_2,target_instance_1",attack
45.0,3,103.2,25.19,167.75,SCALE_UP,"target_instance_2,target_instance_1",attack
50.0,3,104.17,24.05,270.57,NO_ACTION,"target_instance_2,target_instance_1",attack
55.0,3,69.64,24.72,181.03,NO_ACTION,"target_instance_2,target_instance_1",attack
60.0,3,55.16,23.61,145.92,NO_ACTION,"target_instance_2,target_instance_3,target_instance_1",attack
65.0,4,60.15,23.81,161.97,SCALE_UP,"target_instance_2,target_instance_3,target_instance_1",attack
70.0,4,54.43,23.71,241.34,NO_ACTION,"target_instance_2,target_instance_3,target_instance_1",attack
75.0,4,49.16,23.74,156.83,NO_ACTION,"target_instance_2,target_instance_3,target_instance_1",attack
80.0,4,70.56,23.18,144.23,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
85.0,4,56.12,23.19,149.37,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
90.0,4,38.05,23.19,131.83,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
95.0,4,42.83,23.19,172.68,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
100.0,4,42.8,23.21,127.93,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
105.0,4,50.97,23.17,224.25,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
110.0,4,36.4,23.22,137.32,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
115.0,4,37.76,23.28,163.86,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
120.0,4,45.63,23.22,166.78,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
125.0,4,53.03,23.16,184.75,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
130.0,4,50.62,23.16,138.7,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
135.0,4,42.77,23.16,129.11,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
140.0,4,57.09,23.23,169.55,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
145.0,4,55.97,23.29,209.17,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
150.0,4,52.42,23.29,119.77,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
155.0,4,51.66,23.18,174.57,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
160.0,4,54.85,23.18,152.93,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",attack
165.0,4,29.07,23.17,34.16,NO_ACTION,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",normal
170.0,3,11.38,23.24,33.71,SCALE_DOWN,"target_instance_2,target_instance_3,target_instance_4,target_instance_1",normal
175.94,3,15.17,23.83,35.42,NO_ACTION,"target_instance_2,target_instance_3,target_instance_1",normal
