timestamp,rtt
1790273188.353341,3.7058050074847415
1790273188.3552213,3.9231550035765395
1790273188.355351,4.775357010657899
1790273188.356097,2.7426309970906004
1790273188.4116066,3.0537599959643558
1790273188.420359,3.276228002505377
1790273188.425788,2.139127012924291
1790273188.432371,2.0624440076062456
1790273188.4339972,1.6137899947352707
1790273188.4475806,2.306765003595501
1790273188.454012,1.7616130062378943
1790273188.4863746,1.7426910053472966
1790273188.4910457,1.7315000004600734
1790273188.4915335,1.6172150062629953
1790273188.4969196,3.534126008162275
1790273188.500075,1.5579890023218468
1790273188.5078588,1.6727119946153834
1790273188.5630186,1.6048449906520545
1790273188.6293912,3.3862550044432282
1790273188.6427648,2.622685002279468
1790273188.6453373,1.3535900070564821
1790273188.6526754,2.179888993850909
1790273188.6805491,1.9225419964641333
1790273188.684177,2.502799005014822
1790273188.6842332,2.965897001558915
1790273188.6928377,1.536583004053682
1790273188.6994658,1.4970969932619482
1790273188.7087667,1.8408820033073425
1790273188.710081,1.3020360056543723
1790273188.7161741,1.2907880009151995
1790273188.727642,1.4333040016936138
1790273188.7448723,2.158410003175959
1790273188.757224,1.6183459956664592
1790273188.7698321,1.8905930046457797
1790273188.7757494,2.08287600253243
1790273188.7828345,1.751524003339
1790273188.7848723,1.6340350121026859
1790273188.7857854,1.761182997142896
1790273188.7887197,1.5031810034997761
1790273188.8155982,1.5839719999348745
1790273188.82939,1.5918809949653223
1790273188.8428826,1.7373599985148758
1790273188.8453557,1.159952997113578
1790273188.8594022,1.6381759924115613
1790273188.870053,3.071783998166211
1790273188.8740592,1.7598250124137849
1790273188.9011056,2.05683900276199
1790273188.904101,2.049407994491048
1790273188.911565,2.4511049996363
1790273188.9116488,2.021255000727251
1790273188.9153311,2.4135050043696538
1790273188.9156399,2.624892003950663
1790273188.9249246,2.7683850057655945
1790273188.924993,1.9176450005033985
1790273188.9331481,1.5197640022961423
1790273188.987139,2.0796180033357814
1790273188.993065,2.3084360000211746
1790273189.0280814,1.6304159944411367
1790273189.0611129,1.894538989290595
1790273189.0641053,1.8835420050891116
1790273189.0674536,3.070080012548715
1790273189.0675924,2.758003000053577
1790273189.081433,1.6831060056574643
1790273189.082818,1.161748994491063
1790273189.0983315,1.295566005865112
1790273189.112024,4.328698996687308
1790273189.1195817,1.3156939967302606
1790273189.139418,1.7887909925775602
1790273189.149227,1.3628549932036549
1790273189.1543734,1.5399060066556558
1790273189.1612406,1.2068520009052008
1790273189.1837234,2.6799449988175184
1790273189.1875515,1.2331649922998622
1790273189.2020006,1.387819997034967
1790273189.2258446,1.8982230103574693
1790273189.2291756,1.2235730100655928
1790273189.2329917,1.1438939982326701
1790273189.2546198,1.8194710137322545
1790273189.2956514,2.1040809951955453
1790273189.316389,1.6605860000709072
1790273189.3360934,1.5029880014481023
1790273189.3560596,1.56570399121847
1790273189.3747964,1.5059080033097416
1790273189.3831544,3.369801997905597
1790273189.406853,2.069329988444224
1790273189.4224923,2.1649269910994917
1790273189.4227934,1.7597060068510473
1790273189.4240868,1.191093004308641
1790273189.4291425,1.2719390069833025
1790273189.4449735,1.5029869973659515
1790273189.4589846,1.6650960023980588
1790273189.4628327,1.407832998665981
1790273189.4834626,2.4779780069366097
1790273189.4870148,2.6769679971039295
1790273189.4876897,2.871499993489124
1790273189.4898539,2.153445006115362
1790273189.4906485,1.7080740071833134
1790273189.494772,2.271427001687698
1790273189.4987578,1.7790330020943657
1790273189.5166924,1.524699997389689
1790273189.5420532,6.819721995270811
1790273189.5445576,3.141107998089865
1790273189.580191,1.7312779964413494
1790273189.5828764,1.1747200042009354
1790273189.5960417,1.5585989895043895
1790273189.617439,1.9961490033892915
1790273189.6186512,1.2028510100208223
1790273189.639836,1.6112620069179684
1790273189.6536863,1.7628569912631065
1790273189.6639137,1.5143950004130602
1790273189.6648371,1.8012439977610484
1790273189.6812737,1.8067600030917674
1790273189.6975534,2.170738996937871
1790273189.7054372,1.4261100004659966
1790273189.7152257,2.2112919978098944
1790273189.7192955,2.276776998769492
1790273189.7208745,1.5644320083083585
1790273189.7320447,1.4935499930288643
1790273189.7379816,2.2181780077517033
1790273189.741114,1.405082002747804
1790273189.755114,1.9089900015387684
1790273189.7567732,1.1550380004337057
1790273189.759131,2.027641996392049
1790273189.759867,2.0991839992348105
1790273189.7869763,1.6275519883492962
1790273189.8052335,1.7005449917633086
1790273189.8104386,1.8232669972348958
1790273189.817626,1.451626987545751
1790273189.821359,1.9682530110003427
1790273189.8314433,1.441147003788501
1790273189.8425565,1.7218610009877011
1790273189.8470032,1.3661039993166924
1790273189.8520772,1.7781179922167212
1790273189.8546205,1.2181519996374846
1790273189.900595,1.8540000019129366
1790273189.9067132,1.840573997469619
1790273189.9145696,1.568492007208988
1790273189.9158452,1.0987349960487336
1790273189.9244797,1.9205290009267628
1790273189.934803,4.256496991729364
1790273189.934904,3.3681239874567837
1790273189.981372,1.729360010358505
1790273189.9834135,1.5419770061271265
1790273190.013428,1.6135269979713485
1790273190.0199733,1.4670059899799526
1790273190.023584,2.0726000075228512
1790273190.0413876,2.7524250035639852
1790273190.0433311,1.9235880026826635
1790273190.0503767,1.8172039999626577
1790273190.0580125,1.6187979927053675
1790273190.0781362,2.1325929992599413
1790273190.0793018,2.83773300179746
1790273190.0829797,1.4488330052699894
1790273190.1043317,1.6075439925771207
1790273190.1403792,1.6791329981060699
1790273190.152899,1.6124029934871942
1790273190.1542144,1.208064000820741
1790273190.1756902,1.2835139932576567
1790273190.1947324,2.1237970067886636
1790273190.2025318,3.746970003703609
1790273190.2048216,5.49411799875088
1790273190.2049375,4.740785007015802
1790273190.2050343,3.4547089890111238
1790273190.2056212,1.7964680009754375
1790273190.2067747,1.145551010267809
1790273190.224256,1.8349129968555644
1790273190.229671,1.4082779962336645
1790273190.2559335,1.6195409989450127
1790273190.2600756,1.2445540050975978
1790273190.271383,2.4407039891229942
1790273190.2716289,2.1836369996890426
1790273190.2816691,2.1017310064053163
1790273190.2865317,1.3815649872412905
1790273190.2885134,1.1795110040111467
1790273190.36444,1.6296239919029176
1790273190.3667283,1.5638859913451597
1790273190.3728905,1.2393309880280867
1790273190.3808854,1.366438009426929
1790273190.3863168,1.257615993381478
1790273190.4097714,1.679011998930946
1790273190.4450376,2.139892996638082
1790273190.454551,1.6825180064188316
1790273190.4803624,2.3476439964724705
1790273190.480996,1.6518799966434017
1790273190.4891162,1.364904994261451
1790273190.525536,3.641368995886296
1790273190.559854,1.6732109943404794
1790273190.5740602,1.73831099527888
1790273190.5771463,1.558101997943595
1790273190.5777311,1.5242919907905161
1790273190.5793095,1.0266669996781275
