num_clients,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,10.0,40.0,1,,,,
,10.0,,,1750,180.08,9.718,0
,10.0,,,1777,180.126,9.865,0
,10.0,,,1728,180.216,9.589,0
,10.0,,,1845,180.48,10.223,0
