elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,18.32,22.8,27.07,NO_ACTION,target_instance_1,normal
10.0,1,23.03,22.76,27.39,NO_ACTION,target_instance_1,normal
15.0,1,22.21,22.83,25.27,NO_ACTION,target_instance_1,normal
20.0,1,20.93,22.9,26.51,NO_ACTION,target_instance_1,normal
25.0,1,27.44,25.6,228.33,NO_ACTION,target_instance_1,attack
30.0,1,22.97,25.52,118.17,NO_ACTION,target_instance_1,attack
35.0,1,25.92,25.54,167.49,NO_ACTION,target_instance_1,attack
40.0,1,32.03,25.77,140.69,NO_ACTION,target_instance_1,attack
45.0,1,26.98,25.46,101.08,NO_ACTION,target_instance_1,attack
50.0,1,38.24,25.65,128.76,NO_ACTION,target_instance_1,attack
55.0,1,23.15,25.51,0.0,NO_ACTION,target_instance_1,attack
60.0,1,25.05,25.62,94.84,NO_ACTION,target_instance_1,attack
65.0,1,21.32,25.63,0.0,NO_ACTION,target_instance_1,attack
70.0,1,23.73,25.67,116.02,NO_ACTION,target_instance_1,attack
75.0,1,32.97,25.74,125.17,NO_ACTION,target_instance_1,attack
80.0,1,35.29,25.87,118.58,NO_ACTION,target_instance_1,attack
85.0,1,29.43,25.85,283.79,NO_ACTION,target_instance_1,attack
90.0,2,68.16,25.96,257.46,SCALE_UP,target_instance_1,attack
95.0,2,72.86,25.98,376.8,NO_ACTION,target_instance_1,attack
100.0,2,41.97,24.51,507.48,NO_ACTION,"target_instance_1,target_instance_2",attack
105.0,2,22.78,23.39,253.4,NO_ACTION,"target_instance_1,target_instance_2",attack
110.0,2,26.75,23.93,195.79,NO_ACTION,"target_instance_1,target_instance_2",attack
115.0,2,36.58,23.96,317.21,NO_ACTION,"target_instance_1,target_instance_2",attack
120.0,1,10.46,22.89,434.48,SCALE_DOWN,"target_instance_1,target_instance_2",attack
127.77,1,38.96,26.18,506.08,NO_ACTION,target_instance_1,attack
130.0,1,35.44,26.21,847.13,NO_ACTION,target_instance_1,attack
135.0,1,154.7,27.18,603.06,NO_ACTION,target_instance_1,attack
140.0,2,91.69,27.35,360.54,SCALE_UP,target_instance_1,attack
147.61,2,121.05,27.75,754.94,NO_ACTION,target_instance_1,attack
150.0,2,38.66,25.65,557.68,NO_ACTION,"target_instance_1,target_instance_3",attack
155.0,2,41.27,24.53,277.68,NO_ACTION,"target_instance_1,target_instance_3",attack
160.0,2,28.01,24.78,242.78,NO_ACTION,"target_instance_1,target_instance_3",attack
165.0,2,57.45,25.46,46.7,NO_ACTION,"target_instance_1,target_instance_3",normal
170.07,1,19.26,24.46,29.3,SCALE_DOWN,"target_instance_1,target_instance_3",normal
176.02,1,28.55,27.47,27.89,NO_ACTION,target_instance_1,normal
