num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,1.25,5.0,1,,,,
,1.25,,,9,6.546,1.375,0
,1.25,,,13,7.324,1.775,0
,1.25,,,7,7.349,0.953,0
4,1.25,5.0,2,,,,
,1.25,,,27,19.074,1.416,0
,1.25,,,33,19.215,1.717,0
,1.25,,,22,19.439,1.132,0
,1.25,,,36,27.524,1.308,0
4,1.25,5.0,3,,,,
,1.25,,,40,27.729,1.443,0
,1.25,,,58,48.064,1.207,0
,1.25,,,34,27.791,1.223,0
,1.25,,,38,27.985,1.358,0
4,1.25,5.0,2,,,,
,1.25,,,19,14.689,1.294,0
,1.25,,,25,14.749,1.695,0
,1.25,,,21,14.865,1.413,0
,1.25,,,19,15.338,1.239,0
4,1.25,5.0,3,,,,
,1.25,,,73,67.598,1.08,0
,1.25,,,71,67.604,1.05,0
,1.25,,,87,67.631,1.286,0
,1.25,,,80,67.749,1.181,0
,1.25,,,137,114.211,1.2,0
