num_clients,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,50.0,200.0,1,,,,
,50.0,,,8953,180.076,49.718,1
,50.0,,,8759,180.078,48.64,1
,50.0,,,9118,180.084,50.632,0
,50.0,,,8831,180.11,49.031,2
