num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,5.0,20.0,1,,,,
,5.0,,,20,6.947,2.879,8
,5.0,,,25,7.132,3.505,4
,5.0,,,27,7.144,3.78,3
,5.0,,,19,7.209,2.636,8
4,5.0,20.0,2,,,,
,5.0,,,93,18.849,4.934,3
,5.0,,,73,18.866,3.869,3
,5.0,,,88,19.686,4.47,20
4,5.0,20.0,3,,,,
,5.0,,,89,19.909,4.47,12
,5.0,,,137,28.884,4.743,0
,5.0,,,137,29.219,4.689,0
,5.0,,,137,29.85,4.59,25
4,5.0,20.0,4,,,,
,5.0,,,126,30.651,4.111,20
,5.0,,,451,82.986,5.435,0
,5.0,,,432,83.327,5.184,0
,5.0,,,430,83.462,5.152,0
,5.0,,,394,83.642,4.711,7
