num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,0.75,3.0,1,,,,
,0.75,,,12,10.963,1.095,0
,0.75,,,13,11.745,1.107,0
,0.75,,,11,12.016,0.915,0
4,0.75,3.0,2,,,,
,0.75,,,18,25.015,0.72,0
4,0.75,3.0,1,,,,
,0.75,,,14,14.118,0.992,0
,0.75,,,17,39.191,0.434,6
,0.75,,,9,14.451,0.623,1
,0.75,,,35,52.009,0.673,3
,0.75,,,24,40.157,0.598,0
4,0.75,3.0,2,,,,
,0.75,,,29,43.59,0.665,0
,0.75,,,18,28.981,0.621,1
,0.75,,,20,29.085,0.688,0
,0.75,,,26,29.294,0.888,0
,0.75,,,50,69.488,0.72,0
,0.75,,,21,44.845,0.468,2
4,0.75,3.0,1,,,,
,0.75,,,19,48.584,0.391,16
,0.75,,,15,18.926,0.793,0
,0.75,,,15,19.026,0.788,0
,0.75,,,12,19.251,0.623,0
4,0.75,3.0,2,,,,
,0.75,,,18,28.755,0.626,0
,0.75,,,19,28.857,0.658,2
,0.75,,,26,28.886,0.9,0
,0.75,,,48,49.849,0.963,1
4,0.75,3.0,1,,,,
,0.75,,,15,38.237,0.392,7
,0.75,,,7,9.067,0.772,1
,0.75,,,9,9.498,0.948,0
,0.75,,,4,11.035,0.362,0
,0.75,,,4,11.667,0.343,0
