num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,7.5,30.0,1,,,,
,7.5,,,18,7.08,2.542,25
,7.5,,,25,7.19,3.477,16
4,7.5,30.0,2,,,,
,7.5,,,22,7.28,3.022,23
,7.5,,,19,7.824,2.428,28
,7.5,,,73,19.986,3.653,78
4,7.5,30.0,3,,,,
,7.5,,,72,20.309,3.545,81
,7.5,,,28,20.621,1.358,96
,7.5,,,34,20.657,1.646,110
,7.5,,,139,19.299,7.203,3
4,7.5,30.0,4,,,,
,7.5,,,58,20.6,2.816,84
,7.5,,,57,20.611,2.766,84
,7.5,,,0,20.609,0.0,143
,7.5,,,87,94.166,0.924,590
,7.5,,,415,94.416,4.395,217
,7.5,,,8,94.441,0.085,625
,7.5,,,119,94.609,1.258,531
