num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,0.75,3.0,1,,,,
,0.75,,,4,6.276,0.637,1
,0.75,,,7,6.308,1.11,0
,0.75,,,4,6.944,0.576,1
4,0.75,3.0,2,,,,
,0.75,,,24,33.748,0.711,1
,0.75,,,25,33.894,0.738,0
,0.75,,,27,41.18,0.656,1
,0.75,,,24,34.044,0.705,2
4,0.75,3.0,1,,,,
,0.75,,,15,18.847,0.796,0
,0.75,,,13,19.074,0.682,0
,0.75,,,21,19.229,1.092,0
,0.75,,,11,20.009,0.55,0
4,0.75,3.0,2,,,,
,0.75,,,70,77.772,0.9,2
,0.75,,,100,132.888,0.753,4
,0.75,,,42,78.029,0.538,0
,0.75,,,65,78.209,0.831,0
,0.75,,,58,79.275,0.732,0
