num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,2.5,10.0,1,,,,
,2.5,,,16,6.306,2.537,0
,2.5,,,13,6.366,2.042,1
,2.5,,,11,6.718,1.638,1
,2.5,,,18,6.752,2.666,1
4,2.5,10.0,2,,,,
,2.5,,,62,23.678,2.619,5
,2.5,,,57,23.705,2.405,0
,2.5,,,67,24.147,2.775,0
,2.5,,,50,24.279,2.059,6
4,2.5,10.0,3,,,,
,2.5,,,139,48.649,2.857,0
,2.5,,,103,48.881,2.107,1
,2.5,,,112,49.074,2.282,11
,2.5,,,103,49.724,2.071,5
4,2.5,10.0,2,,,,
,2.5,,,42,14.037,2.992,0
,2.5,,,46,14.049,3.274,0
,2.5,,,33,14.956,2.206,2
4,2.5,10.0,3,,,,
,2.5,,,99,42.872,2.309,0
,2.5,,,118,43.006,2.744,0
,2.5,,,111,43.097,2.576,12
,2.5,,,89,43.454,2.048,15
,2.5,,,130,58.644,2.217,12
