elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.0,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,3.51,10.99,1.87,NO_ACTION,target_instance_1,normal,2.26
10.0,1,2.89,10.99,1.77,NO_ACTION,target_instance_1,normal,1.68
15.0,1,3.3,11.0,1.82,NO_ACTION,target_instance_1,normal,2.67
20.0,1,3.81,11.0,1.86,NO_ACTION,target_instance_1,normal,2.55
25.0,1,6.51,12.47,116.43,NO_ACTION,target_instance_1,attack,2.27
30.0,1,3.07,13.18,0.0,NO_ACTION,target_instance_1,attack,2.38
35.0,1,6.13,13.03,39.79,NO_ACTION,target_instance_1,attack,2.39
40.0,1,2.96,13.08,34.23,NO_ACTION,target_instance_1,attack,1.86
45.0,1,3.65,13.16,32.42,NO_ACTION,target_instance_1,attack,2.1
50.0,1,4.68,13.04,52.8,NO_ACTION,target_instance_1,attack,3.06
55.0,1,5.8,13.05,38.52,NO_ACTION,target_instance_1,attack,2.15
60.0,1,6.62,13.01,35.74,NO_ACTION,target_instance_1,attack,2.56
65.0,1,4.23,13.1,37.57,NO_ACTION,target_instance_1,attack,3.22
70.0,1,3.76,13.03,36.06,NO_ACTION,target_instance_1,attack,4.96
75.0,1,2.98,13.02,0.0,NO_ACTION,target_instance_1,attack,4.31
80.0,1,5.06,13.07,39.38,NO_ACTION,target_instance_1,attack,5.13
85.0,1,8.14,13.07,38.82,NO_ACTION,target_instance_1,attack,4.34
90.0,1,5.21,13.02,39.42,NO_ACTION,target_instance_1,attack,4.53
95.0,1,4.82,13.05,36.1,NO_ACTION,target_instance_1,attack,2.38
100.0,1,4.82,13.06,36.11,NO_ACTION,target_instance_1,attack,1.25
105.0,1,5.53,13.1,35.83,NO_ACTION,target_instance_1,attack,1.19
110.0,1,3.44,13.12,41.83,NO_ACTION,target_instance_1,attack,1.24
115.0,1,3.52,13.14,0.0,NO_ACTION,target_instance_1,attack,1.4
120.0,1,4.91,13.09,33.21,NO_ACTION,target_instance_1,attack,1.17
125.0,1,3.24,13.1,35.15,NO_ACTION,target_instance_1,attack,1.55
130.0,1,5.63,13.05,41.12,NO_ACTION,target_instance_1,attack,1.38
135.0,1,7.6,13.03,49.68,NO_ACTION,target_instance_1,attack,1.9
140.0,1,7.27,13.06,42.16,NO_ACTION,target_instance_1,attack,1.71
145.0,1,3.52,13.12,34.72,NO_ACTION,target_instance_1,attack,1.17
150.0,1,3.32,13.04,36.01,NO_ACTION,target_instance_1,attack,1.58
155.0,1,4.2,13.09,35.72,NO_ACTION,target_instance_1,attack,1.4
160.0,1,3.32,13.14,50.37,NO_ACTION,target_instance_1,attack,1.37
165.0,1,3.33,13.08,1.88,NO_ACTION,target_instance_1,normal,1.45
170.0,1,2.85,13.04,1.83,NO_ACTION,target_instance_1,normal,0.97
175.0,1,3.16,13.05,1.79,NO_ACTION,target_instance_1,normal,1.03
