elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,25.48,22.64,27.42,NO_ACTION,target_instance_1,normal
10.0,1,24.21,22.53,27.59,NO_ACTION,target_instance_1,normal
15.0,1,22.01,22.94,27.26,NO_ACTION,target_instance_1,normal
20.0,1,22.47,22.94,28.11,NO_ACTION,target_instance_1,normal
25.0,1,40.48,23.79,215.12,NO_ACTION,target_instance_1,attack
30.0,1,20.7,23.93,100.19,NO_ACTION,target_instance_1,attack
35.0,1,49.77,23.83,269.59,NO_ACTION,target_instance_1,attack
40.0,1,23.13,23.93,126.13,NO_ACTION,target_instance_1,attack
45.0,1,25.52,23.77,145.23,NO_ACTION,target_instance_1,attack
50.0,1,27.13,24.07,136.39,NO_ACTION,target_instance_1,attack
55.0,1,33.16,23.82,105.55,NO_ACTION,target_instance_1,attack
60.0,1,30.77,23.89,136.44,NO_ACTION,target_instance_1,attack
65.0,1,36.37,24.13,133.06,NO_ACTION,target_instance_1,attack
70.0,1,19.3,23.93,0.0,NO_ACTION,target_instance_1,attack
75.0,1,22.11,24.14,123.58,NO_ACTION,target_instance_1,attack
80.0,1,21.1,23.77,0.0,NO_ACTION,target_instance_1,attack
85.0,1,22.46,24.26,102.28,NO_ACTION,target_instance_1,attack
90.0,1,31.69,24.18,130.37,NO_ACTION,target_instance_1,attack
95.0,1,30.92,24.0,168.82,NO_ACTION,target_instance_1,attack
100.0,1,45.11,24.11,130.06,NO_ACTION,target_instance_1,attack
105.0,1,30.16,23.9,156.51,NO_ACTION,target_instance_1,attack
110.0,1,26.43,24.38,139.0,NO_ACTION,target_instance_1,attack
115.0,1,21.17,24.26,122.47,NO_ACTION,target_instance_1,attack
120.0,1,27.74,23.93,107.17,NO_ACTION,target_instance_1,attack
125.0,1,29.98,24.14,161.64,NO_ACTION,target_instance_1,attack
130.0,1,42.81,23.89,184.5,NO_ACTION,target_instance_1,attack
135.0,1,30.24,24.03,99.2,NO_ACTION,target_instance_1,attack
140.0,1,19.54,24.15,0.0,NO_ACTION,target_instance_1,attack
145.0,1,20.9,24.02,244.18,NO_ACTION,target_instance_1,attack
150.0,1,21.47,23.95,0.0,NO_ACTION,target_instance_1,attack
155.0,1,26.79,23.91,107.87,NO_ACTION,target_instance_1,attack
160.0,1,33.61,24.28,176.04,NO_ACTION,target_instance_1,attack
165.0,1,22.01,24.26,27.53,NO_ACTION,target_instance_1,normal
170.0,1,22.12,24.06,26.46,NO_ACTION,target_instance_1,normal
175.0,1,21.1,23.79,26.74,NO_ACTION,target_instance_1,normal
