num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,0.75,3.0,1,,,,
,0.75,,,18,15.935,1.13,0
,0.75,,,8,16.9,0.473,0
,0.75,,,19,17.013,1.117,0
,0.75,,,12,17.094,0.702,0
4,0.75,3.0,2,,,,
,0.75,,,12,23.814,0.504,0
,0.75,,,13,23.982,0.542,0
4,0.75,3.0,1,,,,
,0.75,,,11,13.888,0.792,1
,0.75,,,12,14.25,0.842,0
4,0.75,3.0,2,,,,
,0.75,,,43,53.846,0.799,1
,0.75,,,33,53.876,0.613,0
,0.75,,,54,78.865,0.685,2
,0.75,,,32,38.834,0.824,0
,0.75,,,10,79.401,0.126,40
4,0.75,3.0,3,,,,
,0.75,,,44,63.574,0.692,0
,0.75,,,49,64.375,0.761,1
,0.75,,,47,64.547,0.728,0
,0.75,,,14,24.731,0.566,0
,0.75,,,15,24.965,0.601,0
4,0.75,3.0,2,,,,
,0.75,,,14,18.029,0.777,0
,0.75,,,38,43.481,0.874,0
,0.75,,,11,18.487,0.595,0
,0.75,,,18,43.804,0.411,13
,0.75,,,13,19.539,0.665,0
,0.75,,,14,19.556,0.716,0
