num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,2.5,10.0,1,,,,
,2.5,,,12,6.418,1.87,1
,2.5,,,13,7.124,1.825,1
,2.5,,,10,7.145,1.399,2
,2.5,,,17,7.184,2.366,6
4,2.5,10.0,2,,,,
,2.5,,,47,19.12,2.458,0
,2.5,,,33,19.37,1.704,0
,2.5,,,56,19.478,2.875,2
,2.5,,,46,19.702,2.335,1
4,2.5,10.0,3,,,,
,2.5,,,86,33.636,2.557,0
,2.5,,,82,33.963,2.414,0
,2.5,,,68,34.381,1.978,4
4,2.5,10.0,2,,,,
,2.5,,,83,34.89,2.379,6
,2.5,,,47,14.171,3.317,0
,2.5,,,31,14.45,2.145,3
,2.5,,,39,14.49,2.692,0
4,2.5,10.0,3,,,,
,2.5,,,55,18.755,2.933,0
,2.5,,,76,34.184,2.223,0
,2.5,,,44,19.011,2.314,0
,2.5,,,44,19.076,2.307,6
,2.5,,,36,19.682,1.829,7
4,2.5,10.0,4,,,,
,2.5,,,62,23.572,2.63,0
,2.5,,,48,23.645,2.03,0
,2.5,,,48,23.675,2.027,0
,2.5,,,52,23.778,2.187,0
4,2.5,10.0,3,,,,
,2.5,,,35,18.414,1.901,3
,2.5,,,44,18.65,2.359,0
,2.5,,,50,18.751,2.666,0
,2.5,,,45,19.088,2.358,2
