num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,2.5,10.0,1,,,,
,2.5,,,12,6.086,1.972,1
,2.5,,,15,6.322,2.373,1
,2.5,,,18,6.513,2.764,1
4,2.5,10.0,2,,,,
,2.5,,,16,7.432,2.153,3
,2.5,,,76,33.762,2.251,0
,2.5,,,78,33.956,2.297,2
,2.5,,,90,33.995,2.647,3
,2.5,,,86,34.006,2.529,0
4,2.5,10.0,3,,,,
,2.5,,,60,28.517,2.104,0
,2.5,,,61,28.639,2.13,2
,2.5,,,79,28.678,2.755,1
,2.5,,,66,28.694,2.3,0
4,2.5,10.0,2,,,,
,2.5,,,123,43.78,2.81,5
,2.5,,,92,43.818,2.1,1
,2.5,,,118,43.864,2.69,1
,2.5,,,109,44.248,2.463,2
4,2.5,10.0,1,,,,
,2.5,,,35,14.105,2.481,0
,2.5,,,30,14.294,2.099,3
,2.5,,,30,14.797,2.028,1
,2.5,,,36,15.152,2.376,0
4,2.5,10.0,2,,,,
,2.5,,,29,7.689,3.772,0
,2.5,,,23,7.702,2.986,0
,2.5,,,19,7.743,2.454,0
,2.5,,,17,8.481,2.005,0
