num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,3.75,15.0,1,,,,
,3.75,,,21,7.069,2.971,3
,3.75,,,29,7.348,3.946,2
4,3.75,15.0,2,,,,
,3.75,,,15,7.526,1.993,6
,3.75,,,21,7.819,2.686,11
,3.75,,,69,18.692,3.691,0
,3.75,,,74,18.787,3.939,0
,3.75,,,59,19.389,3.043,7
,3.75,,,78,19.759,3.948,4
4,3.75,15.0,3,,,,
,3.75,,,70,18.797,3.724,0
,3.75,,,66,18.831,3.505,10
,3.75,,,70,18.897,3.704,0
4,3.75,15.0,4,,,,
,3.75,,,67,20.304,3.3,4
,3.75,,,350,92.822,3.771,0
,3.75,,,383,92.965,4.12,0
,3.75,,,322,92.98,3.463,5
,3.75,,,346,93.07,3.718,0
