num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,2.5,10.0,1,,,,
4,2.5,10.0,2,,,,
,2.5,,,14,7.206,1.943,4
,2.5,,,16,7.208,2.22,4
,2.5,,,19,7.235,2.626,3
,2.5,,,36,18.653,1.93,0
,2.5,,,58,18.719,3.098,0
,2.5,,,38,19.066,1.993,4
,2.5,,,66,26.845,2.459,4
,2.5,,,52,19.697,2.64,7
4,2.5,10.0,3,,,,
,2.5,,,155,53.75,2.884,1
,2.5,,,122,54.368,2.244,1
,2.5,,,125,54.373,2.299,2
4,2.5,10.0,2,,,,
,2.5,,,38,13.994,2.715,1
,2.5,,,51,14.124,3.611,0
,2.5,,,179,69.166,2.588,0
,2.5,,,27,14.267,1.892,0
,2.5,,,36,14.866,2.422,0
4,2.5,10.0,3,,,,
,2.5,,,108,42.89,2.518,4
,2.5,,,120,43.191,2.778,0
,2.5,,,99,44.338,2.233,2
,2.5,,,108,44.46,2.429,0
