num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,7.5,30.0,1,,,,
,7.5,,,29,7.212,4.021,17
4,7.5,30.0,2,,,,
,7.5,,,30,7.331,4.092,29
,7.5,,,29,7.68,3.776,14
,7.5,,,24,7.759,3.093,20
,7.5,,,88,19.102,4.607,52
,7.5,,,98,19.123,5.125,42
,7.5,,,120,19.871,6.039,23
,7.5,,,116,19.89,5.832,16
4,7.5,30.0,3,,,,
,7.5,,,153,18.725,8.171,0
,7.5,,,138,18.829,7.329,0
,7.5,,,101,19.738,5.117,39
4,7.5,30.0,4,,,,
,7.5,,,101,20.63,4.896,39
,7.5,,,668,92.802,7.198,0
,7.5,,,657,92.859,7.075,0
,7.5,,,642,92.948,6.907,0
,7.5,,,551,94.13,5.854,58
