num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,7.5,30.0,1,,,,
,7.5,,,26,7.276,3.573,24
4,7.5,30.0,2,,,,
,7.5,,,22,7.327,3.003,19
,7.5,,,29,7.526,3.853,22
,7.5,,,31,7.808,3.97,21
,7.5,,,87,19.638,4.43,69
,7.5,,,76,20.023,3.796,53
4,7.5,30.0,3,,,,
,7.5,,,95,20.234,4.695,46
,7.5,,,102,20.481,4.98,57
,7.5,,,136,18.634,7.299,12
,7.5,,,142,18.927,7.502,0
,7.5,,,89,19.451,4.576,48
,7.5,,,88,19.816,4.441,44
4,7.5,30.0,4,,,,
,7.5,,,636,92.933,6.844,0
,7.5,,,679,92.94,7.306,0
,7.5,,,677,93.011,7.279,0
,7.5,,,570,94.032,6.062,75
