num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,7.5,30.0,1,,,,
4,7.5,30.0,2,,,,
,7.5,,,22,7.249,3.035,25
,7.5,,,25,7.245,3.45,25
,7.5,,,27,7.365,3.666,17
,7.5,,,34,7.674,4.431,20
4,7.5,30.0,3,,,,
,7.5,,,111,20.525,5.408,31
,7.5,,,96,20.561,4.669,29
,7.5,,,107,20.598,5.195,41
,7.5,,,96,20.704,4.637,34
,7.5,,,146,18.841,7.749,0
,7.5,,,145,18.923,7.662,0
,7.5,,,104,19.811,5.249,25
4,7.5,30.0,4,,,,
,7.5,,,95,20.624,4.606,37
,7.5,,,683,92.486,7.385,0
,7.5,,,694,92.59,7.495,0
,7.5,,,618,92.976,6.647,0
,7.5,,,551,93.437,5.897,50
