num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,5.0,20.0,1,,,,
4,5.0,20.0,2,,,,
,5.0,,,22,7.318,3.006,6
,5.0,,,23,7.511,3.062,12
,5.0,,,19,7.758,2.449,14
,5.0,,,23,7.764,2.962,12
,5.0,,,88,18.967,4.64,2
,5.0,,,97,19.237,5.042,1
,5.0,,,74,19.671,3.762,20
,5.0,,,83,19.815,4.189,16
4,5.0,20.0,3,,,,
,5.0,,,84,18.78,4.473,0
,5.0,,,80,18.961,4.219,0
,5.0,,,68,19.166,3.548,26
,5.0,,,77,19.234,4.003,19
4,5.0,20.0,4,,,,
,5.0,,,487,92.716,5.253,0
,5.0,,,461,92.809,4.967,24
,5.0,,,472,92.817,5.085,0
,5.0,,,449,93.141,4.821,0
