num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,3.75,15.0,1,,,,
,3.75,,,23,6.431,3.577,0
,3.75,,,17,6.518,2.608,0
,3.75,,,21,6.618,3.173,1
,3.75,,,21,6.825,3.077,2
4,3.75,15.0,2,,,,
,3.75,,,78,18.803,4.148,0
,3.75,,,83,19.144,4.336,0
,3.75,,,71,19.779,3.59,3
,3.75,,,78,19.824,3.935,1
4,3.75,15.0,3,,,,
,3.75,,,208,53.627,3.879,3
,3.75,,,198,53.853,3.677,0
,3.75,,,216,53.892,4.008,5
,3.75,,,194,54.064,3.588,2
4,3.75,15.0,2,,,,
,3.75,,,238,59.045,4.031,0
,3.75,,,215,59.263,3.628,2
,3.75,,,213,59.731,3.566,5
,3.75,,,223,59.898,3.723,0
