num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,7.5,30.0,1,,,,
,7.5,,,36,6.913,5.208,8
,7.5,,,33,6.923,4.767,10
4,7.5,30.0,2,,,,
,7.5,,,39,7.441,5.241,11
,7.5,,,47,7.45,6.309,9
,7.5,,,135,18.586,7.264,0
,7.5,,,148,18.601,7.957,0
,7.5,,,134,19.402,6.906,9
,7.5,,,117,19.572,5.978,9
4,7.5,30.0,3,,,,
,7.5,,,299,38.915,7.683,0
,7.5,,,268,39.224,6.833,0
,7.5,,,282,39.275,7.18,15
,7.5,,,308,40.071,7.686,15
4,7.5,30.0,4,,,,
,7.5,,,512,72.758,7.037,12
,7.5,,,570,72.778,7.832,0
,7.5,,,556,72.785,7.639,0
,7.5,,,555,72.945,7.608,0
