num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,5.0,20.0,1,,,,
,5.0,,,21,6.29,3.339,5
,5.0,,,26,6.802,3.822,2
,5.0,,,35,6.94,5.043,3
,5.0,,,32,6.942,4.609,1
4,5.0,20.0,2,,,,
,5.0,,,98,18.684,5.245,0
,5.0,,,97,18.761,5.17,0
,5.0,,,87,18.937,4.594,3
,5.0,,,85,19.071,4.457,1
4,5.0,20.0,3,,,,
,5.0,,,353,68.762,5.134,6
,5.0,,,358,68.811,5.203,0
,5.0,,,369,69.146,5.337,0
,5.0,,,346,69.453,4.982,9
4,5.0,20.0,4,,,,
,5.0,,,242,42.97,5.632,0
,5.0,,,209,43.024,4.858,0
,5.0,,,219,43.148,5.076,0
,5.0,,,213,43.248,4.925,2
