elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,15.45,11.22,1.9,NO_ACTION,target_instance_1,normal,5.66
10.0,1,13.33,11.09,1.86,NO_ACTION,target_instance_1,normal,5.51
15.0,1,14.29,11.14,1.78,NO_ACTION,target_instance_1,normal,4.8
20.0,1,13.95,11.1,1.82,NO_ACTION,target_instance_1,normal,5.34
25.0,1,16.09,11.22,22.49,NO_ACTION,target_instance_1,attack,5.27
30.0,1,19.25,11.13,12.58,NO_ACTION,target_instance_1,attack,4.97
35.0,1,17.41,11.19,13.85,NO_ACTION,target_instance_1,attack,5.62
40.0,1,15.25,11.12,11.88,NO_ACTION,target_instance_1,attack,4.73
45.0,1,15.67,11.19,13.89,NO_ACTION,target_instance_1,attack,5.78
50.0,1,14.16,13.11,13.7,NO_ACTION,target_instance_1,attack,5.32
55.0,1,16.43,13.18,13.12,NO_ACTION,target_instance_1,attack,4.98
60.0,1,14.81,13.21,12.97,NO_ACTION,target_instance_1,attack,5.59
65.0,1,14.7,13.18,13.04,NO_ACTION,target_instance_1,attack,4.93
70.0,1,15.36,13.17,12.86,NO_ACTION,target_instance_1,attack,5.69
75.0,1,16.2,13.25,11.88,NO_ACTION,target_instance_1,attack,5.87
80.0,1,19.75,13.32,63.37,NO_ACTION,target_instance_1,attack,5.96
85.0,1,18.29,13.15,12.43,NO_ACTION,target_instance_1,attack,5.26
90.0,1,17.88,13.13,13.3,NO_ACTION,target_instance_1,attack,5.33
95.0,1,15.7,13.23,13.22,NO_ACTION,target_instance_1,attack,5.01
100.0,1,15.04,13.28,11.2,NO_ACTION,target_instance_1,attack,4.83
105.0,1,16.08,13.15,13.53,NO_ACTION,target_instance_1,attack,5.49
110.0,1,14.8,13.19,14.1,NO_ACTION,target_instance_1,attack,5.51
115.0,1,15.02,13.18,13.52,NO_ACTION,target_instance_1,attack,6.35
120.0,1,17.47,11.22,14.12,NO_ACTION,target_instance_1,attack,5.63
125.0,1,18.47,11.26,12.87,NO_ACTION,target_instance_1,attack,5.63
130.0,1,20.7,11.18,12.9,NO_ACTION,target_instance_1,attack,5.37
135.0,1,16.23,11.21,13.23,NO_ACTION,target_instance_1,attack,5.03
140.0,1,16.64,11.2,17.5,NO_ACTION,target_instance_1,attack,4.95
145.0,1,15.23,11.15,12.14,NO_ACTION,target_instance_1,attack,5.41
150.0,1,16.64,11.13,14.06,NO_ACTION,target_instance_1,attack,5.81
155.0,1,15.68,11.22,13.13,NO_ACTION,target_instance_1,attack,5.76
160.0,1,12.73,11.27,13.14,NO_ACTION,target_instance_1,attack,5.06
165.0,1,13.43,11.17,1.83,NO_ACTION,target_instance_1,normal,4.79
170.0,1,15.4,11.25,1.87,NO_ACTION,target_instance_1,normal,4.57
175.0,1,13.95,11.21,1.83,NO_ACTION,target_instance_1,normal,5.47
