elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.01,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,47.3,23.3,33.68,NO_ACTION,target_instance_1,normal
10.0,1,43.4,23.57,34.53,NO_ACTION,target_instance_1,normal
15.0,1,50.78,23.89,34.93,NO_ACTION,target_instance_1,normal
20.0,1,43.97,24.1,34.26,NO_ACTION,target_instance_1,normal
25.0,2,73.77,25.89,138.6,SCALE_UP,target_instance_1,attack
30.0,2,70.24,26.05,169.33,NO_ACTION,target_instance_1,attack
35.0,2,27.88,23.46,106.45,NO_ACTION,"target_instance_2,target_instance_1",attack
40.0,2,35.11,23.62,91.14,NO_ACTION,"target_instance_2,target_instance_1",attack
45.0,2,45.39,23.63,112.24,NO_ACTION,"target_instance_2,target_instance_1",attack
50.0,1,21.95,22.86,85.09,SCALE_DOWN,"target_instance_2,target_instance_1",attack
56.96,1,70.64,26.12,97.55,NO_ACTION,target_instance_1,attack
60.0,1,66.88,26.37,143.42,NO_ACTION,target_instance_1,attack
65.0,1,82.98,26.9,131.97,NO_ACTION,target_instance_1,attack
70.0,2,62.79,27.02,99.12,SCALE_UP,target_instance_1,attack
75.0,2,50.61,26.68,158.45,NO_ACTION,target_instance_1,attack
80.0,2,40.26,24.04,93.83,NO_ACTION,"target_instance_1,target_instance_3",attack
85.0,2,28.11,23.8,108.33,NO_ACTION,"target_instance_1,target_instance_3",attack
90.0,2,42.94,23.98,102.91,NO_ACTION,"target_instance_1,target_instance_3",attack
95.0,2,42.63,24.11,117.47,NO_ACTION,"target_instance_1,target_instance_3",attack
100.0,2,30.88,23.29,108.48,NO_ACTION,"target_instance_1,target_instance_3",attack
105.0,2,45.85,24.37,95.5,NO_ACTION,"target_instance_1,target_instance_3",attack
110.0,2,49.83,25.0,86.24,NO_ACTION,"target_instance_1,target_instance_3",attack
115.0,2,27.15,24.15,107.09,NO_ACTION,"target_instance_1,target_instance_3",attack
120.0,1,23.25,24.04,103.86,SCALE_DOWN,"target_instance_1,target_instance_3",attack
127.13,1,71.2,26.81,125.9,NO_ACTION,target_instance_1,attack
130.0,1,122.98,27.07,167.61,NO_ACTION,target_instance_1,attack
135.0,1,68.95,26.92,85.93,NO_ACTION,target_instance_1,attack
140.0,1,52.36,27.17,94.39,NO_ACTION,target_instance_1,attack
145.0,2,62.6,27.17,89.37,SCALE_UP,target_instance_1,attack
150.0,2,80.6,26.92,143.87,NO_ACTION,target_instance_1,attack
155.0,2,33.84,24.04,89.65,NO_ACTION,"target_instance_4,target_instance_1",attack
160.0,2,19.63,23.2,102.76,NO_ACTION,"target_instance_4,target_instance_1",attack
165.0,2,30.68,24.35,34.34,NO_ACTION,"target_instance_4,target_instance_1",normal
170.0,1,20.92,24.11,34.14,SCALE_DOWN,"target_instance_4,target_instance_1",normal
175.68,1,47.73,26.79,35.02,NO_ACTION,target_instance_1,normal
