num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,5.0,20.0,1,,,,
,5.0,,,17,6.461,2.631,7
,5.0,,,23,6.919,3.324,3
4,5.0,20.0,2,,,,
,5.0,,,20,7.427,2.693,10
,5.0,,,27,7.432,3.633,5
,5.0,,,97,18.579,5.221,0
,5.0,,,74,18.588,3.981,4
,5.0,,,86,18.752,4.586,0
,5.0,,,79,19.476,4.056,7
4,5.0,20.0,3,,,,
,5.0,,,106,18.927,5.6,0
,5.0,,,94,19.212,4.893,6
,5.0,,,100,19.323,5.175,0
,5.0,,,96,19.856,4.835,17
4,5.0,20.0,4,,,,
,5.0,,,97,23.585,4.113,7
,5.0,,,102,23.645,4.314,0
,5.0,,,116,24.112,4.811,3
,5.0,,,121,24.128,5.015,0
4,5.0,20.0,3,,,,
,5.0,,,68,14.041,4.843,0
,5.0,,,75,14.279,5.253,0
,5.0,,,57,14.909,3.823,3
4,5.0,20.0,4,,,,
,5.0,,,58,15.261,3.8,4
,5.0,,,254,52.911,4.801,7
,5.0,,,265,52.957,5.004,0
,5.0,,,281,53.048,5.297,0
,5.0,,,251,53.106,4.726,0
