elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,23.38,22.81,28.0,NO_ACTION,target_instance_1,normal
10.0,1,24.03,22.73,27.88,NO_ACTION,target_instance_1,normal
15.0,1,28.1,23.18,25.79,NO_ACTION,target_instance_1,normal
20.0,1,29.53,23.27,29.08,NO_ACTION,target_instance_1,normal
25.0,2,219.52,29.75,735.21,SCALE_UP,target_instance_1,attack
30.0,2,217.01,29.88,940.66,NO_ACTION,target_instance_1,attack
35.0,2,91.2,24.54,208.32,NO_ACTION,"target_instance_1,target_instance_2",attack
40.0,2,91.81,24.56,181.02,NO_ACTION,"target_instance_1,target_instance_2",attack
45.0,3,129.43,24.9,248.9,SCALE_UP,"target_instance_1,target_instance_2",attack
50.0,3,101.94,23.71,311.12,NO_ACTION,"target_instance_1,target_instance_2",attack
55.0,3,122.66,24.9,216.81,NO_ACTION,"target_instance_1,target_instance_2",attack
60.0,3,46.95,23.54,221.3,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack
65.0,3,38.8,23.82,239.75,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack
70.0,3,51.68,23.82,183.15,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack
75.0,4,72.13,23.66,183.96,SCALE_UP,"target_instance_1,target_instance_2,target_instance_3",attack
80.0,4,91.13,23.79,300.23,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack
85.0,4,38.59,23.59,328.0,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",attack
90.0,4,79.73,23.1,197.92,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
95.0,4,56.69,23.04,262.34,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
100.0,4,27.93,23.09,177.62,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
105.0,4,49.71,23.21,205.42,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
110.0,4,59.0,23.17,228.22,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
115.0,4,76.25,23.17,255.24,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
120.0,4,52.96,23.3,223.34,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
125.0,4,55.12,23.36,253.81,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
130.0,4,64.03,23.13,215.28,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
135.0,4,33.59,23.19,202.33,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
140.0,4,37.99,23.19,222.48,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
145.0,4,55.96,23.19,223.5,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
150.0,4,28.15,23.19,240.13,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
155.0,4,38.14,23.2,223.73,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
160.0,4,52.24,23.2,168.41,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",attack
165.0,4,29.03,23.06,26.5,NO_ACTION,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",normal
170.0,3,5.87,23.06,26.21,SCALE_DOWN,"target_instance_1,target_instance_2,target_instance_4,target_instance_3",normal
175.74,3,7.83,23.62,26.74,NO_ACTION,"target_instance_1,target_instance_2,target_instance_3",normal
