num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,0.75,3.0,1,,,,
,0.75,,,18,21.804,0.826,1
,0.75,,,14,21.956,0.638,0
4,0.75,3.0,2,,,,
,0.75,,,31,44.26,0.7,0
,0.75,,,42,44.669,0.94,1
4,0.75,3.0,1,,,,
,0.75,,,59,81.222,0.726,1
,0.75,,,12,14.464,0.83,0
,0.75,,,17,14.694,1.157,2
,0.75,,,11,14.72,0.747,1
,0.75,,,39,59.514,0.655,15
,0.75,,,11,15.142,0.726,0
4,0.75,3.0,2,,,,
,0.75,,,43,57.919,0.742,0
,0.75,,,88,117.915,0.746,3
,0.75,,,48,58.171,0.825,6
,0.75,,,107,140.508,0.762,3
,0.75,,,38,59.193,0.642,0
,0.75,,,38,59.341,0.64,0
