num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,3.75,15.0,1,,,,
,3.75,,,15,6.467,2.32,8
,3.75,,,21,6.743,3.114,5
,3.75,,,20,6.778,2.951,7
,3.75,,,20,6.961,2.873,6
4,3.75,15.0,2,,,,
,3.75,,,67,18.706,3.582,0
,3.75,,,63,18.712,3.367,7
,3.75,,,68,18.918,3.594,0
,3.75,,,67,19.523,3.432,5
4,3.75,15.0,3,,,,
,3.75,,,102,29.006,3.517,0
,3.75,,,86,29.169,2.948,0
,3.75,,,115,29.461,3.904,8
,3.75,,,102,29.768,3.426,9
4,3.75,15.0,4,,,,
,3.75,,,281,82.833,3.392,9
,3.75,,,336,83.036,4.046,0
,3.75,,,291,83.154,3.5,0
,3.75,,,313,83.296,3.758,0
