num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,1.25,5.0,1,,,,
,1.25,,,15,11.809,1.27,0
,1.25,,,18,11.823,1.522,0
,1.25,,,16,12.591,1.271,0
,1.25,,,17,12.761,1.332,0
4,1.25,5.0,2,,,,
,1.25,,,39,28.331,1.377,0
,1.25,,,27,28.571,0.945,0
4,1.25,5.0,1,,,,
,1.25,,,40,29.547,1.354,2
,1.25,,,30,29.966,1.001,0
,1.25,,,37,59.283,0.624,32
,1.25,,,34,30.674,1.108,0
,1.25,,,35,30.749,1.138,0
4,1.25,5.0,2,,,,
,1.25,,,84,62.66,1.341,0
,1.25,,,88,62.857,1.4,0
,1.25,,,124,94.021,1.319,0
,1.25,,,74,63.351,1.168,0
4,1.25,5.0,1,,,,
,1.25,,,66,67.415,0.979,5
,1.25,,,5,3.587,1.394,0
,1.25,,,5,3.663,1.365,0
,1.25,,,3,3.816,0.786,0
,1.25,,,6,4.593,1.306,0
