num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,0.75,3.0,1,,,,
,0.75,,,16,10.866,1.472,0
,0.75,,,13,11.34,1.146,1
4,0.75,3.0,2,,,,
,0.75,,,17,23.78,0.715,0
,0.75,,,25,23.777,1.051,0
,0.75,,,13,24.174,0.538,1
,0.75,,,18,24.448,0.736,0
,0.75,,,22,36.669,0.6,0
4,0.75,3.0,1,,,,
,0.75,,,26,29.096,0.894,1
,0.75,,,19,29.574,0.642,0
,0.75,,,19,30.193,0.629,1
4,0.75,3.0,2,,,,
,0.75,,,19,33.675,0.564,0
,0.75,,,24,33.695,0.712,1
,0.75,,,33,34.242,0.964,2
,0.75,,,74,101.695,0.728,0
,0.75,,,17,34.564,0.492,0
,0.75,,,37,65.058,0.569,0
4,0.75,3.0,1,,,,
,0.75,,,30,38.884,0.772,0
,0.75,,,32,39.126,0.818,1
,0.75,,,27,39.684,0.68,0
,0.75,,,22,39.874,0.552,0
