num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,1.25,5.0,1,,,,
,1.25,,,7,6.809,1.028,0
,1.25,,,13,7.529,1.727,0
4,1.25,5.0,2,,,,
,1.25,,,24,26.817,0.895,0
,1.25,,,24,18.879,1.271,0
,1.25,,,29,27.308,1.062,0
,1.25,,,26,19.25,1.351,0
,1.25,,,21,19.257,1.091,0
4,1.25,5.0,3,,,,
,1.25,,,34,23.835,1.426,0
,1.25,,,25,23.88,1.047,0
4,1.25,5.0,2,,,,
,1.25,,,13,14.378,0.904,0
,1.25,,,10,14.398,0.695,0
,1.25,,,26,14.568,1.785,0
,1.25,,,24,14.616,1.642,0
,1.25,,,66,58.797,1.123,0
,1.25,,,51,38.914,1.311,0
4,1.25,5.0,3,,,,
,1.25,,,43,23.506,1.829,0
,1.25,,,35,23.513,1.489,2
,1.25,,,25,24.153,1.035,0
4,1.25,5.0,2,,,,
,1.25,,,70,44.179,1.584,0
,1.25,,,28,20.196,1.386,0
,1.25,,,18,20.454,0.88,0
,1.25,,,26,20.526,1.267,0
,1.25,,,39,84.862,0.46,71
4,1.25,5.0,3,,,,
,1.25,,,35,26.897,1.301,0
,1.25,,,62,48.128,1.288,0
,1.25,,,32,27.885,1.148,0
,1.25,,,34,28.75,1.183,0
,1.25,,,34,29.248,1.162,0
