elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label,host_cpu_percent
0.0,1,0.0,0.0,0.0,NO_ACTION,,normal,0.0
5.0,1,15.03,13.0,1.95,NO_ACTION,target_instance_1,normal,4.97
10.0,1,15.36,13.12,1.86,NO_ACTION,target_instance_1,normal,5.03
15.0,1,13.8,13.16,1.87,NO_ACTION,target_instance_1,normal,4.67
20.0,1,13.49,13.06,1.73,NO_ACTION,target_instance_1,normal,5.23
25.0,1,27.92,11.9,97.23,NO_ACTION,target_instance_1,attack,7.3
30.0,1,19.24,13.21,70.28,NO_ACTION,target_instance_1,attack,5.55
35.0,1,24.74,13.21,160.85,NO_ACTION,target_instance_1,attack,6.63
40.0,1,25.27,12.2,58.64,NO_ACTION,target_instance_1,attack,5.94
45.0,1,23.6,13.21,74.68,NO_ACTION,target_instance_1,attack,7.07
50.0,1,25.97,13.24,63.25,NO_ACTION,target_instance_1,attack,6.59
55.0,1,27.65,12.54,63.39,NO_ACTION,target_instance_1,attack,6.82
60.0,1,20.22,12.22,63.73,NO_ACTION,target_instance_1,attack,6.1
65.0,1,16.54,12.56,67.41,NO_ACTION,target_instance_1,attack,5.63
70.0,1,34.38,12.24,59.09,NO_ACTION,target_instance_1,attack,6.24
75.0,1,16.7,12.6,58.69,NO_ACTION,target_instance_1,attack,5.69
80.0,1,26.0,13.21,60.03,NO_ACTION,target_instance_1,attack,6.87
85.0,1,35.22,12.57,153.19,NO_ACTION,target_instance_1,attack,7.22
90.0,1,25.19,13.22,135.61,NO_ACTION,target_instance_1,attack,6.47
95.0,1,30.56,12.54,171.37,NO_ACTION,target_instance_1,attack,6.03
100.0,1,27.06,13.21,179.58,NO_ACTION,target_instance_1,attack,6.91
105.0,1,25.95,11.89,56.27,NO_ACTION,target_instance_1,attack,6.03
110.0,1,16.7,13.26,59.18,NO_ACTION,target_instance_1,attack,6.3
115.0,1,24.65,13.3,67.91,NO_ACTION,target_instance_1,attack,5.32
120.0,1,30.09,13.26,60.7,NO_ACTION,target_instance_1,attack,6.67
125.0,1,28.54,13.21,58.88,NO_ACTION,target_instance_1,attack,6.56
130.0,1,28.97,12.3,56.76,NO_ACTION,target_instance_1,attack,6.09
135.0,1,25.33,12.62,60.85,NO_ACTION,target_instance_1,attack,6.46
140.0,1,34.67,13.29,71.9,NO_ACTION,target_instance_1,attack,7.01
145.0,1,29.11,11.99,78.27,NO_ACTION,target_instance_1,attack,6.26
150.0,1,27.01,13.36,58.23,NO_ACTION,target_instance_1,attack,6.33
155.0,1,30.4,13.35,140.19,NO_ACTION,target_instance_1,attack,6.93
160.0,1,28.89,12.31,142.55,NO_ACTION,target_instance_1,attack,6.7
165.0,1,20.26,13.27,10.6,NO_ACTION,target_instance_1,normal,5.34
170.0,1,14.06,13.29,1.73,NO_ACTION,target_instance_1,normal,5.19
175.0,1,13.79,13.28,1.88,NO_ACTION,target_instance_1,normal,4.98
