elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.03,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,18.48,23.18,26.42,NO_ACTION,target_instance_1,normal
10.0,1,20.09,23.34,26.31,NO_ACTION,target_instance_1,normal
15.0,1,23.82,23.16,26.81,NO_ACTION,target_instance_1,normal
20.0,1,20.39,23.5,26.14,NO_ACTION,target_instance_1,normal
25.0,1,36.92,26.19,227.75,NO_ACTION,target_instance_1,attack
30.0,1,25.02,26.21,152.28,NO_ACTION,target_instance_1,attack
35.0,2,60.2,26.12,225.43,SCALE_UP,target_instance_1,attack
40.0,2,40.02,24.44,259.53,NO_ACTION,"target_instance_2,target_instance_1",attack
45.0,2,14.1,23.54,180.38,NO_ACTION,"target_instance_2,target_instance_1",attack
50.0,2,29.54,23.59,140.06,NO_ACTION,"target_instance_2,target_instance_1",attack
55.0,3,66.27,23.75,158.6,SCALE_UP,"target_instance_2,target_instance_1",attack
60.0,3,25.71,24.59,240.52,NO_ACTION,"target_instance_2,target_instance_1",attack
65.0,3,17.38,22.89,151.47,NO_ACTION,"target_instance_2,target_instance_3,target_instance_1",attack
70.0,3,12.99,22.98,141.21,NO_ACTION,"target_instance_2,target_instance_3,target_instance_1",attack
75.0,2,20.26,22.94,130.21,SCALE_DOWN,"target_instance_2,target_instance_3,target_instance_1",attack
82.25,2,26.07,24.18,184.95,NO_ACTION,"target_instance_2,target_instance_1",attack
85.0,2,48.4,24.22,206.96,NO_ACTION,"target_instance_2,target_instance_1",attack
90.0,2,34.57,23.42,162.65,NO_ACTION,"target_instance_2,target_instance_1",attack
95.0,2,27.69,24.38,142.84,NO_ACTION,"target_instance_2,target_instance_1",attack
100.0,1,15.0,24.13,132.71,SCALE_DOWN,"target_instance_2,target_instance_1",attack
107.15,1,33.62,26.57,173.86,NO_ACTION,target_instance_1,attack
110.02,1,34.86,26.48,212.9,NO_ACTION,target_instance_1,attack
115.0,1,35.72,26.86,118.51,NO_ACTION,target_instance_1,attack
120.0,1,58.39,26.61,126.63,NO_ACTION,target_instance_1,attack
125.0,1,58.84,26.5,181.38,NO_ACTION,target_instance_1,attack
130.0,1,38.54,26.64,137.99,NO_ACTION,target_instance_1,attack
135.0,1,56.61,26.68,172.84,NO_ACTION,target_instance_1,attack
140.0,1,59.01,26.68,157.09,NO_ACTION,target_instance_1,attack
145.0,2,102.59,26.88,257.67,SCALE_UP,target_instance_1,attack
150.0,2,57.01,27.04,187.15,NO_ACTION,target_instance_1,attack
155.0,2,26.8,23.96,166.9,NO_ACTION,"target_instance_1,target_instance_4",attack
160.0,2,25.27,24.09,144.41,NO_ACTION,"target_instance_1,target_instance_4",attack
165.0,1,22.51,24.04,26.33,SCALE_DOWN,"target_instance_1,target_instance_4",normal
170.74,1,18.8,26.16,27.91,NO_ACTION,target_instance_1,normal
175.0,1,22.64,26.16,26.72,NO_ACTION,target_instance_1,normal
