num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,7.5,30.0,1,,,,
,7.5,,,37,6.675,5.543,7
,7.5,,,44,6.952,6.329,7
,7.5,,,35,6.97,5.022,4
4,7.5,30.0,2,,,,
,7.5,,,28,7.629,3.67,9
,7.5,,,120,18.647,6.435,0
,7.5,,,162,18.656,8.684,0
,7.5,,,143,19.131,7.475,10
,7.5,,,129,19.608,6.579,11
4,7.5,30.0,3,,,,
,7.5,,,429,58.831,7.292,0
,7.5,,,420,58.96,7.123,0
,7.5,,,436,59.273,7.356,16
,7.5,,,422,59.648,7.075,20
4,7.5,30.0,4,,,,
,7.5,,,401,52.869,7.585,0
,7.5,,,371,52.927,7.01,0
,7.5,,,409,53.111,7.701,0
,7.5,,,414,53.901,7.681,7
