num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,7.5,30.0,1,,,,
4,7.5,30.0,2,,,,
,7.5,,,19,7.562,2.512,25
,7.5,,,17,7.649,2.222,28
,7.5,,,22,7.812,2.816,30
,7.5,,,18,7.845,2.294,29
4,7.5,30.0,3,,,,
,7.5,,,74,20.326,3.641,66
,7.5,,,67,20.589,3.254,91
,7.5,,,68,20.609,3.3,50
,7.5,,,44,20.736,2.122,91
,7.5,,,138,18.724,7.37,0
,7.5,,,32,19.106,1.675,104
4,7.5,30.0,4,,,,
,7.5,,,65,20.146,3.226,53
,7.5,,,79,20.543,3.846,68
,7.5,,,623,93.03,6.697,60
,7.5,,,620,93.183,6.654,22
,7.5,,,602,93.197,6.459,38
,7.5,,,480,94.136,5.099,145
