elapsed_time_s,num_instances,average_cpu_percent,mem_usage,avg_rtt_ms,decision,active_containers_names,label
0.02,1,0.0,0.0,0.0,NO_ACTION,,normal
5.0,1,25.37,22.6,27.37,NO_ACTION,target_instance_1,normal
10.0,1,21.28,22.64,26.76,NO_ACTION,target_instance_1,normal
15.0,1,21.82,22.79,26.65,NO_ACTION,target_instance_1,normal
20.0,1,21.52,22.89,25.6,NO_ACTION,target_instance_1,normal
25.0,1,31.6,24.14,213.24,NO_ACTION,target_instance_1,attack
30.0,1,19.57,24.33,211.46,NO_ACTION,target_instance_1,attack
35.0,2,61.64,24.9,193.44,SCALE_UP,target_instance_1,attack
40.0,2,23.19,23.43,200.31,NO_ACTION,"target_instance_2,target_instance_1",attack
45.0,2,21.84,22.98,152.66,NO_ACTION,"target_instance_2,target_instance_1",attack
50.0,2,23.24,22.86,163.05,NO_ACTION,"target_instance_2,target_instance_1",attack
55.0,1,16.86,22.87,120.97,SCALE_DOWN,"target_instance_2,target_instance_1",attack
62.23,1,58.33,25.17,211.47,NO_ACTION,target_instance_1,attack
65.0,1,160.86,26.77,682.32,NO_ACTION,target_instance_1,attack
70.0,1,39.85,27.12,144.55,NO_ACTION,target_instance_1,attack
75.0,2,80.2,27.23,177.85,SCALE_UP,target_instance_1,attack
80.0,2,69.29,27.19,508.34,NO_ACTION,target_instance_1,attack
85.0,2,30.75,25.22,340.84,NO_ACTION,"target_instance_3,target_instance_1",attack
90.0,2,41.33,24.44,114.58,NO_ACTION,"target_instance_3,target_instance_1",attack
95.0,2,45.72,24.57,167.68,NO_ACTION,"target_instance_3,target_instance_1",attack
100.0,1,24.08,23.49,136.32,SCALE_DOWN,"target_instance_3,target_instance_1",attack
107.24,1,122.12,27.42,261.17,NO_ACTION,target_instance_1,attack
110.0,1,60.49,27.35,204.85,NO_ACTION,target_instance_1,attack
115.0,1,49.9,27.29,142.58,NO_ACTION,target_instance_1,attack
120.0,1,56.77,27.7,127.8,NO_ACTION,target_instance_1,attack
125.0,1,53.74,27.69,149.51,NO_ACTION,target_instance_1,attack
130.0,1,41.98,27.49,121.62,NO_ACTION,target_instance_1,attack
135.0,1,48.79,27.7,129.59,NO_ACTION,target_instance_1,attack
140.0,1,40.93,27.58,121.18,NO_ACTION,target_instance_1,attack
145.0,2,120.9,27.46,184.21,SCALE_UP,target_instance_1,attack
150.0,2,24.46,25.22,168.39,NO_ACTION,"target_instance_4,target_instance_1",attack
155.0,2,14.64,24.47,187.12,NO_ACTION,"target_instance_4,target_instance_1",attack
160.0,2,40.75,24.35,157.99,NO_ACTION,"target_instance_4,target_instance_1",attack
165.0,1,23.55,25.17,29.52,SCALE_DOWN,"target_instance_4,target_instance_1",normal
170.67,1,27.93,27.1,27.41,NO_ACTION,target_instance_1,normal
175.0,1,27.83,27.03,26.94,NO_ACTION,target_instance_1,normal
