num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,0.25,1.0,1,,,,
,0.25,,,16,46.483,0.344,0
,0.25,,,11,46.594,0.236,0
,0.25,,,18,47.298,0.381,0
4,0.25,1.0,2,,,,
,0.25,,,4,23.367,0.171,0
,0.25,,,11,24.374,0.451,0
4,0.25,1.0,1,,,,
,0.25,,,34,102.002,0.333,0
,0.25,,,12,30.343,0.395,0
4,0.25,1.0,2,,,,
,0.25,,,13,53.806,0.242,0
,0.25,,,5,23.193,0.216,0
,0.25,,,9,79.022,0.114,12
4,0.25,1.0,1,,,,
,0.25,,,5,13.136,0.381,0
,0.25,,,10,37.212,0.269,0
,0.25,,,18,68.108,0.264,0
,0.25,,,3,14.476,0.207,0
,0.25,,,6,14.7,0.408,0
,0.25,,,23,96.4,0.239,0
,0.25,,,4,17.167,0.233,0
,0.25,,,5,41.627,0.12,5
,0.25,,,12,77.723,0.154,0
,0.25,,,10,47.58,0.21,2
