num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,7.5,30.0,1,,,,
4,7.5,30.0,2,,,,
,7.5,,,31,7.384,4.198,19
,7.5,,,29,7.462,3.886,19
,7.5,,,35,7.575,4.62,15
,7.5,,,26,7.666,3.392,13
,7.5,,,133,18.716,7.106,0
,7.5,,,126,18.734,6.726,0
4,7.5,30.0,3,,,,
,7.5,,,99,19.942,4.964,33
,7.5,,,133,20.483,6.493,37
,7.5,,,141,18.837,7.485,0
,7.5,,,147,18.93,7.766,0
,7.5,,,107,19.954,5.362,30
4,7.5,30.0,4,,,,
,7.5,,,108,20.829,5.185,33
,7.5,,,651,92.749,7.019,0
,7.5,,,589,92.757,6.35,58
,7.5,,,672,92.908,7.233,0
,7.5,,,697,92.925,7.501,0
