num_attackers,rps_per_worker,planned_total_rps,num_targets,total_requests,elapsed_time_s,real_rps,errors
4,3.75,15.0,1,,,,
,3.75,,,22,6.45,3.411,2
,3.75,,,10,6.787,1.473,4
,3.75,,,23,6.84,3.363,5
,3.75,,,17,6.93,2.453,4
4,3.75,15.0,2,,,,
,3.75,,,64,18.772,3.409,0
,3.75,,,82,19.162,4.279,0
,3.75,,,63,19.772,3.186,9
,3.75,,,64,19.854,3.224,8
4,3.75,15.0,3,,,,
,3.75,,,105,28.788,3.647,0
,3.75,,,117,28.796,4.063,0
,3.75,,,99,29.706,3.333,5
4,3.75,15.0,4,,,,
,3.75,,,102,30.415,3.354,8
,3.75,,,304,83.03,3.661,0
,3.75,,,293,83.024,3.529,0
,3.75,,,313,83.11,3.766,0
,3.75,,,318,84.61,3.758,13
